timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],reset_integral,fw_control_yaw_wheel
327764401,0.0,0.7385381,0.010897224,-0.013087654,0.6739967,0.0,0.0,-0.9187048,0,0
327814258,0.0,0.7385139,0.012174603,-0.014513057,0.67397213,0.0,0.0,-0.92054266,0,0
327864398,0.0,0.73848784,0.013563937,-0.014284462,0.67397904,0.0,0.0,-0.9180787,0,0
327914268,0.0,0.73855174,0.0098706735,-0.014523584,0.6739681,0.0,0.0,-0.9202677,0,0
327964244,0.0,0.73852324,0.011600937,-0.014945697,0.6739625,0.0,0.0,-0.920178,0,0
328014399,0.0,0.7383827,0.017885052,-0.016823377,0.67393476,0.0,0.0,-0.9208679,0,0
328064287,0.0,0.7384359,0.016038463,-0.013283489,0.6740021,0.0,0.0,-0.9182081,0,0
328114435,0.0,0.73842585,0.016419819,-0.013801373,0.67399347,0.0,0.0,-0.9185453,0,0
328164258,0.0,0.73843795,0.016131803,-0.010945514,0.67403966,0.0,0.0,-0.9181351,0,0
328214434,0.0,0.7384696,0.014536748,-0.013244914,0.6739999,0.0,0.0,-0.9179009,0,0
328264395,0.0,0.7384989,0.013295582,-0.010817521,0.67403674,0.0,0.0,-0.9154227,0,0
328314255,0.0,0.7384802,0.013961751,-0.01402929,0.6739846,0.0,0.0,-0.9177824,0,0
328364405,0.0,0.7385004,0.01317715,-0.011343607,0.67402875,0.0,0.0,-0.9178166,0,0
328414435,0.0,0.73852634,0.011674513,-0.012270011,0.67401195,0.0,0.0,-0.91674954,0,0
328464397,0.0,0.7385574,0.00991899,-0.010062775,0.6740426,0.0,0.0,-0.9163751,0,0
328514272,0.0,0.7384947,0.013785266,-0.0070453286,0.67408144,0.0,0.0,-0.9163985,0,0
328564398,0.0,0.738534,0.011429222,-0.009889779,0.6740468,0.0,0.0,-0.91745174,0,0
328614252,0.0,0.73848075,0.014362188,-0.0086327875,0.6740663,0.0,0.0,-0.9195554,0,0
328664454,0.0,0.7385166,0.0124241235,-0.009905881,0.67404807,0.0,0.0,-0.9162757,0,0
328714403,0.0,0.73852634,0.012088655,-0.007064285,0.67407924,0.0,0.0,-0.9145534,0,0
328764251,0.0,0.73853856,0.01132254,-0.007692033,0.67407227,0.0,0.0,-0.91451716,0,0
328814251,0.0,0.73850864,0.012785514,-0.010797365,0.6740363,0.0,0.0,-0.916226,0,0
328864395,0.0,0.7384976,0.013781964,-0.0047890977,0.67409825,0.0,0.0,-0.9134346,0,0
328914256,0.0,0.7385928,0.0072408845,-0.008834259,0.67405504,0.0,0.0,-0.915807,0,0
328964245,0.0,0.7385763,0.008556984,-0.009793168,0.67404443,0.0,0.0,-0.9170713,0,0
329014452,0.0,0.7385264,0.011852958,-0.010138233,0.67404413,0.0,0.0,-0.91643333,0,0
329064250,0.0,0.7385323,0.011434869,-0.011033088,0.67403096,0.0,0.0,-0.9203436,0,0
329114404,0.0,0.7385938,0.007065418,-0.009675115,0.67404425,0.0,0.0,-0.92133266,0,0
329164250,0.0,0.73859185,0.0071135685,-0.010912908,0.674027,0.0,0.0,-0.92317253,0,0
329214269,0.0,0.7385929,0.0073321774,-0.0077571543,0.6740672,0.0,0.0,-0.9210535,0,0
329264394,0.0,0.7385862,0.007922786,-0.007819689,0.67406714,0.0,0.0,-0.9200887,0,0
329314395,0.0,0.73856074,0.00980831,-0.008678099,0.6740598,0.0,0.0,-0.92187893,0,0
329364402,0.0,0.7385331,0.011443773,-0.01034608,0.67404073,0.0,0.0,-0.9249246,0,0
329414259,0.0,0.73853445,0.011451056,-0.009293581,0.6740545,0.0,0.0,-0.926848,0,0
329464394,0.0,0.7384891,0.013679182,-0.012215934,0.674016,0.0,0.0,-0.9288074,0,0
329514399,0.0,0.7384833,0.014098441,-0.010537034,0.674042,0.0,0.0,-0.9290977,0,0
329564258,0.0,0.7385594,0.009529764,-0.012727791,0.6740009,0.0,0.0,-0.9295491,0,0
329614280,0.0,0.7385255,0.011637464,-0.013201332,0.67399585,0.0,0.0,-0.9281769,0,0
329664249,0.0,0.73854524,0.010365984,-0.013886487,0.6739812,0.0,0.0,-0.9258926,0,0
329714515,0.0,0.7386054,0.005314524,-0.013843317,0.6739749,0.0,0.0,-0.9285502,0,0
329764397,0.0,0.7385873,0.0075379903,-0.010824261,0.6740288,0.0,0.0,-0.9276059,0,0
329814255,0.0,0.73860914,0.0056680557,-0.007509064,0.6740683,0.0,0.0,-0.9223859,0,0
329864402,0.0,0.73860765,0.005577364,-0.009960852,0.6740389,0.0,0.0,-0.92540294,0,0
329914426,0.0,0.7386306,0.0021596728,-0.006810813,0.67407256,0.0,0.0,-0.9261021,0,0
329964475,0.0,0.7385979,0.0069012004,-0.007215414,0.6740723,0.0,0.0,-0.9245523,0,0
330014253,0.0,0.738604,0.0063228775,-0.006731675,0.67407626,0.0,0.0,-0.9240073,0,0
330064274,0.0,0.73860556,0.005958673,-0.008674079,0.67405564,0.0,0.0,-0.92219937,0,0
330114403,0.0,0.7385783,0.00856135,-0.007957207,0.67406636,0.0,0.0,-0.9211584,0,0
330164244,0.0,0.7386118,0.0046786526,-0.012708804,0.673995,0.0,0.0,-0.9219042,0,0
330214252,0.0,0.73861,0.004843669,-0.013155054,0.6739872,0.0,0.0,-0.9216182,0,0
330264250,0.0,0.73861116,0.0048523825,-0.012144542,0.67400485,0.0,0.0,-0.9231088,0,0
330314464,0.0,0.73863214,0.0019156082,-0.0054478655,0.67408407,0.0,0.0,-0.92174244,0,0
330364282,0.0,0.73861235,0.0053669736,-0.0066199573,0.67407656,0.0,0.0,-0.92181987,0,0
330414406,0.0,0.73861,0.005874087,-0.0040124133,0.6740955,0.0,0.0,-0.9203563,0,0
330464252,0.0,0.7386292,0.0031945375,0.00032639375,0.67410433,0.0,0.0,-0.9195057,0,0
330514403,0.0,0.73862284,0.004441646,0.001976113,0.6741014,0.0,0.0,-0.91807467,0,0
330564403,0.0,0.7385987,0.0073037962,-2.7006638e-05,0.6741059,0.0,0.0,-0.9187824,0,0
330614265,0.0,0.73859143,0.0077488283,-0.0041476856,0.67409617,0.0,0.0,-0.9167868,0,0
330664473,0.0,0.73860663,0.006280586,-0.0036515973,0.67409754,0.0,0.0,-0.91489834,0,0
330714404,0.0,0.7386054,0.006434909,-0.0034204815,0.6740987,0.0,0.0,-0.9159323,0,0
330764257,0.0,0.73859644,0.007547922,0.0005558167,0.6741054,0.0,0.0,-0.915014,0,0
330814269,0.0,0.7386317,0.0022764246,-0.0036175575,0.6740957,0.0,0.0,-0.91423386,0,0
330864429,0.0,0.7386254,0.0037473736,-0.0030139333,0.67409897,0.0,0.0,-0.9168155,0,0
330914283,0.0,0.7386246,0.0039332425,-0.002606135,0.6741005,0.0,0.0,-0.9159721,0,0
330964256,0.0,0.73863447,0.0016531636,0.00058024994,0.67410386,0.0,0.0,-0.9183616,0,0
331014283,0.0,0.73862994,0.0030676594,0.0018451187,0.67410165,0.0,0.0,-0.9151726,0,0
331064257,0.0,0.7386251,0.003999342,0.00019728355,0.6741047,0.0,0.0,-0.91923636,0,0
331114265,0.0,0.73858654,0.008438495,0.00074551866,0.67410547,0.0,0.0,-0.91884863,0,0
331164398,0.0,0.7386089,0.0062560923,0.00033312003,0.67410517,0.0,0.0,-0.9196767,0,0
331214401,0.0,0.73862475,0.004037909,-0.00016421087,0.6741047,0.0,0.0,-0.9190551,0,0
331264445,0.0,0.738603,0.006514847,-0.005727796,0.67408484,0.0,0.0,-0.92026436,0,0
331314260,0.0,0.73859626,0.00714439,-0.00627281,0.6740809,0.0,0.0,-0.9211846,0,0
331364258,0.0,0.7385798,0.00852258,-0.0069842893,0.674076,0.0,0.0,-0.92440957,0,0
331414260,0.0,0.73858464,0.008172323,-0.006445506,0.6740805,0.0,0.0,-0.9227941,0,0
331464405,0.0,0.7386187,0.0047740135,-0.003743616,0.67409617,0.0,0.0,-0.9218848,0,0
331514258,0.0,0.73862237,0.0042397976,-0.0034389584,0.6740973,0.0,0.0,-0.9231669,0,0
331564397,0.0,0.7386144,0.005072315,-0.006996873,0.6740728,0.0,0.0,-0.92420906,0,0
331614458,0.0,0.73861027,0.0059870128,-0.0018931846,0.6741035,0.0,0.0,-0.92339396,0,0
331664255,0.0,0.738617,0.005062998,-0.002964414,0.67409986,0.0,0.0,-0.9250376,0,0
331714406,0.0,0.73859763,0.007080984,-0.005449779,0.67408735,0.0,0.0,-0.92460287,0,0
331764252,0.0,0.7385552,0.010440977,-0.005239353,0.6740919,0.0,0.0,-0.9239767,0,0
331814255,0.0,0.7385948,0.0071386504,-0.0079805525,0.6740647,0.0,0.0,-0.92600316,0,0
331864403,0.0,0.73858535,0.0076424484,-0.011454055,0.6740194,0.0,0.0,-0.9257192,0,0
331914399,0.0,0.7385838,0.0077198744,-0.01196448,0.6740113,0.0,0.0,-0.9242899,0,0
331964259,0.0,0.73856694,0.0094137555,-0.008112754,0.67406565,0.0,0.0,-0.92365944,0,0
332014433,0.0,0.73857933,0.008147706,-0.011485622,0.6740195,0.0,0.0,-0.92348087,0,0
332064397,0.0,0.7385757,0.008852655,-0.006914733,0.674077,0.0,0.0,-0.92176616,0,0
332114259,0.0,0.73858404,0.008366446,-0.0044056284,0.6740951,0.0,0.0,-0.9202615,0,0
332164248,0.0,0.73862064,0.004530308,-0.0030946191,0.674099,0.0,0.0,-0.92129016,0,0
332214454,0.0,0.7385543,0.010588008,-0.0038383259,0.6741,0.0,0.0,-0.919719,0,0
332264403,0.0,0.7385528,0.010731151,-0.0030343826,0.6741034,0.0,0.0,-0.91810095,0,0
332314260,0.0,0.73851395,0.012815032,-0.0065407837,0.67408466,0.0,0.0,-0.9184835,0,0
332364255,0.0,0.7385543,0.010174939,-0.009552938,0.67404956,0.0,0.0,-0.9182842,0,0
332414403,0.0,0.738521,0.012481025,-0.00574386,0.6740905,0.0,0.0,-0.9175501,0,0
332464403,0.0,0.7385347,0.011505127,-0.008403312,0.67406493,0.0,0.0,-0.91659975,0,0
332514428,0.0,0.7385578,0.009769475,-0.011385277,0.6740233,0.0,0.0,-0.91517574,0,0
332564282,0.0,0.7385568,0.01000079,-0.00957459,0.6740491,0.0,0.0,-0.9168411,0,0
332614271,0.0,0.73853296,0.0116726225,-0.007531263,0.67407423,0.0,0.0,-0.91736025,0,0
332664398,0.0,0.73852473,0.012219816,-0.006495063,0.67408437,0.0,0.0,-0.91456074,0,0
332714432,0.0,0.7385904,0.007426106,-0.009189506,0.6740509,0.0,0.0,-0.9180515,0,0
332764269,0.0,0.73852795,0.011875103,-0.008745242,0.67406154,0.0,0.0,-0.9227347,0,0
332814260,0.0,0.7384917,0.013885478,-0.007775191,0.67407477,0.0,0.0,-0.9222525,0,0
332864257,0.0,0.73851734,0.0124679245,-0.008844818,0.6740611,0.0,0.0,-0.92349195,0,0
332914509,0.0,0.738503,0.013269967,-0.008395974,0.6740673,0.0,0.0,-0.9214119,0,0
332964400,0.0,0.7385567,0.010333386,-0.0053379666,0.6740911,0.0,0.0,-0.9230294,0,0
333014403,0.0,0.7385152,0.012580423,-0.008890943,0.6740608,0.0,0.0,-0.9235113,0,0
333064432,0.0,0.73852193,0.012091152,-0.010319786,0.674042,0.0,0.0,-0.9245125,0,0
333114259,0.0,0.73857206,0.008754368,-0.011200471,0.67402464,0.0,0.0,-0.92162853,0,0
333164251,0.0,0.7385734,0.00856383,-0.012078356,0.6740105,0.0,0.0,-0.9212738,0,0
333214403,0.0,0.7385472,0.010817206,-0.0072479984,0.674076,0.0,0.0,-0.9197821,0,0
333264402,0.0,0.73857474,0.008831876,-0.0080984915,0.6740651,0.0,0.0,-0.92023957,0,0
333314253,0.0,0.73854154,0.011107414,-0.008123381,0.67406756,0.0,0.0,-0.9176558,0,0
333364395,0.0,0.7385745,0.008973254,-0.006578719,0.6740801,0.0,0.0,-0.9159983,0,0
333414404,0.0,0.7384893,0.014108399,-0.0062461216,0.67408866,0.0,0.0,-0.91527027,0,0
333464252,0.0,0.7385564,0.010152442,-0.008103623,0.6740666,0.0,0.0,-0.9159751,0,0
333514286,0.0,0.7385682,0.009500352,-0.00575802,0.67408735,0.0,0.0,-0.9175449,0,0
333564247,0.0,0.7385643,0.009177636,-0.012747723,0.674,0.0,0.0,-0.9181356,0,0
333614427,0.0,0.7385844,0.007457234,-0.0137772225,0.6739791,0.0,0.0,-0.9178005,0,0
333664395,0.0,0.7385934,0.0069431793,-0.011169822,0.67402285,0.0,0.0,-0.91566306,0,0
333714401,0.0,0.73860747,0.0049866303,-0.0143479295,0.6739646,0.0,0.0,-0.91582876,0,0
333764425,0.0,0.7386246,0.0017699905,-0.015299144,0.6739411,0.0,0.0,-0.915996,0,0
333814253,0.0,0.7385657,0.008614054,-0.016738506,0.67391866,0.0,0.0,-0.9138003,0,0
333864447,0.0,0.73861265,0.004464503,-0.013299727,0.67398405,0.0,0.0,-0.9145705,0,0
333914507,0.0,0.73863065,0.0001603054,-0.012826259,0.6739882,0.0,0.0,-0.9125296,0,0
333964253,0.0,0.73862654,0.0012696165,-0.014934456,0.67394817,0.0,0.0,-0.9113289,0,0
334014397,0.0,0.7386299,0.0014129742,-0.011021547,0.67401963,0.0,0.0,-0.91478395,0,0
334064396,0.0,0.7385975,0.006688872,-0.009789618,0.6740424,0.0,0.0,-0.9132017,0,0
334114405,0.0,0.7386205,0.0032816043,-0.012902148,0.67399,0.0,0.0,-0.91444504,0,0
334164262,0.0,0.73862463,0.002464607,-0.012752909,0.6739918,0.0,0.0,-0.91461796,0,0
334214264,0.0,0.7385775,0.007896226,-0.015012034,0.6739552,0.0,0.0,-0.91599894,0,0
334264433,0.0,0.7385974,0.006076156,-0.0148245655,0.6739564,0.0,0.0,-0.9176067,0,0
334314258,0.0,0.7386042,0.005477718,-0.013753579,0.6739768,0.0,0.0,-0.9166121,0,0
334364252,0.0,0.7386054,0.005213846,-0.014530831,0.6739612,0.0,0.0,-0.91806835,0,0
334414398,0.0,0.73859453,0.0061936816,-0.016014766,0.67393124,0.0,0.0,-0.92165947,0,0
334464288,0.0,0.7385935,0.006731164,-0.012801327,0.67399585,0.0,0.0,-0.92333144,0,0
334514255,0.0,0.73858905,0.006471449,-0.017796118,0.6738899,0.0,0.0,-0.92613995,0,0
334564460,0.0,0.7385704,0.0080023995,-0.018607797,0.67387205,0.0,0.0,-0.9279693,0,0
334614276,0.0,0.7385267,0.010801855,-0.020301778,0.6738318,0.0,0.0,-0.92876565,0,0
334664405,0.0,0.7386009,0.0052696937,-0.01740194,0.6738977,0.0,0.0,-0.9301803,0,0
334714264,0.0,0.7386089,0.004139333,-0.017915728,0.6738833,0.0,0.0,-0.93228,0,0
334764400,0.0,0.7386104,0.003960316,-0.017723102,0.6738879,0.0,0.0,-0.9337884,0,0
334814463,0.0,0.7386163,0.0040614465,-0.012506707,0.6739978,0.0,0.0,-0.93234843,0,0
334864403,0.0,0.7386179,0.0041407133,-0.010410662,0.67403126,0.0,0.0,-0.93148917,0,0
334914256,0.0,0.73862123,0.0038785604,-0.008555785,0.6740552,0.0,0.0,-0.9306497,0,0
334964398,0.0,0.7385828,0.008180402,-0.008182484,0.67406344,0.0,0.0,-0.9289036,0,0
335014403,0.0,0.73858166,0.008520573,-0.004955341,0.674092,0.0,0.0,-0.92973995,0,0
335064399,0.0,0.7385999,0.00685232,-0.00548495,0.67408687,0.0,0.0,-0.92909414,0,0
335114256,0.0,0.73854154,0.011071195,-0.008599139,0.6740622,0.0,0.0,-0.9329363,0,0
335164288,0.0,0.73857486,0.009048833,-0.0051342673,0.67409116,0.0,0.0,-0.92820996,0,0
335214283,0.0,0.7385875,0.0076341853,-0.009711186,0.6740445,0.0,0.0,-0.9280579,0,0
335264258,0.0,0.73859566,0.007018326,-0.00836019,0.67406034,0.0,0.0,-0.9268674,0,0
335314401,0.0,0.7386163,0.005174904,-0.00279125,0.67410046,0.0,0.0,-0.92543787,0,0
335364261,0.0,0.73860323,0.0067143347,-0.0026424166,0.6741018,0.0,0.0,-0.9285022,0,0
335414250,0.0,0.738627,0.0035978328,-0.00087445305,0.67410415,0.0,0.0,-0.92356694,0,0
335464245,0.0,0.73862195,0.0043916698,-0.0023343437,0.6741016,0.0,0.0,-0.924599,0,0
335514433,0.0,0.7386148,0.0055496115,0.0005875666,0.6741046,0.0,0.0,-0.92612034,0,0
335564252,0.0,0.738613,0.005785888,0.0009088349,0.6741043,0.0,0.0,-0.92374414,0,0
335614255,0.0,0.73862404,0.004205541,0.0009382292,0.67410386,0.0,0.0,-0.9269842,0,0
335664250,0.0,0.73862076,0.0046824845,-0.0004972672,0.67410487,0.0,0.0,-0.92930865,0,0
335714439,0.0,0.73858595,0.008541239,0.0022974622,0.67410135,0.0,0.0,-0.92367876,0,0
335764455,0.0,0.73860866,0.006128293,-0.0026057397,0.67410165,0.0,0.0,-0.9238018,0,0
335814428,0.0,0.7386099,0.0059328694,-0.0033737344,0.6740985,0.0,0.0,-0.9243052,0,0
335864512,0.0,0.73858005,0.008668256,-0.0047364715,0.67409337,0.0,0.0,-0.9219995,0,0
335914401,0.0,0.7386275,0.0033505175,-0.0029515743,0.674099,0.0,0.0,-0.92193997,0,0
335964396,0.0,0.7386342,-0.0016749961,0.0007884515,0.6741039,0.0,0.0,-0.9247781,0,0
336014436,0.0,0.73862815,0.003316911,-0.00149343,0.6741033,0.0,0.0,-0.9277221,0,0
336064246,0.0,0.73861754,0.0052529746,0.0032347827,0.67409647,0.0,0.0,-0.9277651,0,0
336114282,0.0,0.738631,0.0028049569,0.0025313103,0.67409945,0.0,0.0,-0.92812544,0,0
336164430,0.0,0.738614,0.005663423,0.0010467204,0.67410403,0.0,0.0,-0.92733985,0,0
336214403,0.0,0.73862565,0.0037297194,-0.0026137352,0.67410046,0.0,0.0,-0.9240851,0,0
336264394,0.0,0.73862076,0.0045841234,-0.0020922222,0.6741024,0.0,0.0,-0.9242757,0,0
336314429,0.0,0.7385733,0.009277968,-0.0033900023,0.6741008,0.0,0.0,-0.92847043,0,0
336364426,0.0,0.7386158,0.0052165682,-0.003106912,0.6740993,0.0,0.0,-0.9287021,0,0
336414428,0.0,0.7385994,0.007032111,-0.0036158955,0.6740982,0.0,0.0,-0.9269945,0,0
336464291,0.0,0.7385828,0.008579353,-0.002692284,0.67410284,0.0,0.0,-0.92506427,0,0
336514396,0.0,0.738609,0.006095034,-0.0023950168,0.67410225,0.0,0.0,-0.9235312,0,0
336564426,0.0,0.7385315,0.012132142,-0.0013278459,0.67410856,0.0,0.0,-0.9226865,0,0
336614467,0.0,0.7385807,0.008636734,-0.004462061,0.67409503,0.0,0.0,-0.9209733,0,0
336664396,0.0,0.7385545,0.010722719,-0.0011454092,0.6741076,0.0,0.0,-0.9193126,0,0
336714429,0.0,0.7385346,0.011797649,-0.0041350736,0.6740997,0.0,0.0,-0.91907877,0,0
336764437,0.0,0.7385868,0.008030583,-0.0059101847,0.67408466,0.0,0.0,-0.9195434,0,0
336814435,0.0,0.7385848,0.0081351055,-0.00669357,0.6740783,0.0,0.0,-0.9195223,0,0
336864402,0.0,0.73857045,0.009377953,-0.0051531107,0.6740914,0.0,0.0,-0.9189482,0,0
336914506,0.0,0.7385668,0.00954717,-0.0064951633,0.67408144,0.0,0.0,-0.9147854,0,0
336964392,0.0,0.7385746,0.008911748,-0.007246764,0.6740739,0.0,0.0,-0.91738725,0,0
337014425,0.0,0.7385848,0.00848313,-0.0013181965,0.6741059,0.0,0.0,-0.9154754,0,0
337064537,0.0,0.7385747,0.009169099,-0.0035168051,0.67410016,0.0,0.0,-0.91558725,0,0
337114405,0.0,0.73858744,0.008194986,-0.0026607842,0.67410266,0.0,0.0,-0.9155581,0,0
337164259,0.0,0.73858523,0.008269276,-0.004406441,0.67409503,0.0,0.0,-0.91770995,0,0
337214281,0.0,0.7385535,0.010444118,-0.0067744018,0.67407995,0.0,0.0,-0.9201351,0,0
337264395,0.0,0.73852915,0.011751524,-0.009436895,0.674053,0.0,0.0,-0.92299736,0,0
337314429,0.0,0.73848873,0.013847606,-0.010323039,0.6740446,0.0,0.0,-0.9212435,0,0
337364475,0.0,0.7384395,0.015882155,-0.013303016,0.6740014,0.0,0.0,-0.9202122,0,0
337414454,0.0,0.7385652,0.009295638,-0.0108589055,0.67403054,0.0,0.0,-0.92375076,0,0
337464434,0.0,0.7385462,0.010525086,-0.011621611,0.6740206,0.0,0.0,-0.92195666,0,0
337514473,0.0,0.7385397,0.010708385,-0.013986858,0.6739799,0.0,0.0,-0.9213164,0,0
337564403,0.0,0.7385426,0.010662954,-0.012548815,0.6740057,0.0,0.0,-0.91889507,0,0
337614400,0.0,0.73858315,0.007777882,-0.011960536,0.67401147,0.0,0.0,-0.917313,0,0
337664499,0.0,0.7385364,0.010832608,-0.014771561,0.67396474,0.0,0.0,-0.9181701,0,0
337714249,0.0,0.73847777,0.014329775,-0.011006457,0.67403567,0.0,0.0,-0.91954875,0,0
337764254,0.0,0.7384548,0.015353104,-0.011497473,0.67403007,0.0,0.0,-0.91921645,0,0
337814427,0.0,0.7384316,0.01630364,-0.0122775575,0.6740195,0.0,0.0,-0.9202388,0,0
337864393,0.0,0.73850405,0.012734185,-0.014230311,0.67397857,0.0,0.0,-0.91889745,0,0
337914251,0.0,0.73845524,0.014976303,-0.015816553,0.6739506,0.0,0.0,-0.91898507,0,0
337964455,0.0,0.73841584,0.01666003,-0.015888609,0.6739526,0.0,0.0,-0.9196472,0,0
338014451,0.0,0.7384781,0.01422714,-0.0120882895,0.674019,0.0,0.0,-0.92249066,0,0
338064397,0.0,0.7385057,0.012922192,-0.01104852,0.67403287,0.0,0.0,-0.92337906,0,0
338114500,0.0,0.7385103,0.012585285,-0.012126609,0.67401564,0.0,0.0,-0.9260191,0,0
338164400,0.0,0.73841846,0.016898917,-0.011569981,0.6740317,0.0,0.0,-0.9251058,0,0
338214398,0.0,0.73833984,0.019644862,-0.014386347,0.67398924,0.0,0.0,-0.9263993,0,0
338264396,0.0,0.7384425,0.015795242,-0.012819723,0.67400956,0.0,0.0,-0.9294516,0,0
338314255,0.0,0.7384006,0.01746686,-0.013502812,0.6740009,0.0,0.0,-0.9273816,0,0
338364281,0.0,0.73841155,0.016811805,-0.016177222,0.6739467,0.0,0.0,-0.92543906,0,0
338414253,0.0,0.73840183,0.017187329,-0.016303476,0.6739447,0.0,0.0,-0.92762625,0,0
338464255,0.0,0.7385123,0.0125373285,-0.011456107,0.6740262,0.0,0.0,-0.92617714,0,0
338514427,0.0,0.7385266,0.011732815,-0.011491392,0.6740244,0.0,0.0,-0.92476815,0,0
338564260,0.0,0.73842436,0.016855948,-0.008718274,0.6740692,0.0,0.0,-0.9227022,0,0
338614390,0.0,0.7385533,0.010356366,-0.008121381,0.67406666,0.0,0.0,-0.9256336,0,0
338664252,0.0,0.73847634,0.014237967,-0.013001325,0.67400366,0.0,0.0,-0.9246825,0,0
338714514,0.0,0.7384238,0.016579624,-0.012855602,0.6740105,0.0,0.0,-0.9267109,0,0
338764437,0.0,0.73845524,0.01528722,-0.012125411,0.6740201,0.0,0.0,-0.92495805,0,0
338814463,0.0,0.73849136,0.013352048,-0.01464438,0.67397165,0.0,0.0,-0.9222534,0,0
338864255,0.0,0.73850197,0.012952411,-0.013032106,0.674001,0.0,0.0,-0.92157185,0,0
338914270,0.0,0.73848975,0.013443539,-0.014565547,0.6739733,0.0,0.0,-0.9172824,0,0
338964394,0.0,0.7385156,0.012501979,-0.009626478,0.6740518,0.0,0.0,-0.91442996,0,0
339014265,0.0,0.7385911,0.007446575,-0.008321145,0.67406124,0.0,0.0,-0.9139057,0,0
339064251,0.0,0.7385406,0.010418358,-0.016216455,0.67393345,0.0,0.0,-0.91307575,0,0
339114255,0.0,0.73852175,0.012076334,-0.010676085,0.674037,0.0,0.0,-0.9137621,0,0
339164254,0.0,0.73854107,0.011082347,-0.008864858,0.6740591,0.0,0.0,-0.912802,0,0
339214256,0.0,0.73856854,0.009015701,-0.011259093,0.6740241,0.0,0.0,-0.9148462,0,0
339264392,0.0,0.73856384,0.009183064,-0.0130259935,0.6739952,0.0,0.0,-0.9163992,0,0
339314281,0.0,0.738503,0.012734808,-0.014824684,0.6739669,0.0,0.0,-0.916439,0,0
339364250,0.0,0.73851216,0.01239458,-0.013156643,0.67399794,0.0,0.0,-0.91625994,0,0
339414471,0.0,0.7385756,0.008057542,-0.0149699375,0.67395633,0.0,0.0,-0.91811854,0,0
339464396,0.0,0.7385668,0.008718993,-0.015179154,0.673953,0.0,0.0,-0.9180973,0,0
339514257,0.0,0.73858356,0.0076642153,-0.01268005,0.6739992,0.0,0.0,-0.9215339,0,0
339564249,0.0,0.7385855,0.0073329597,-0.014035115,0.67397386,0.0,0.0,-0.92431694,0,0
339614401,0.0,0.73862123,0.003214603,-0.012558726,0.673996,0.0,0.0,-0.92427385,0,0
339664450,0.0,0.73862463,0.0028703678,-0.01082447,0.674024,0.0,0.0,-0.92207956,0,0
339714402,0.0,0.73860943,0.0055497065,-0.008299972,0.67405975,0.0,0.0,-0.9216725,0,0
339764435,0.0,0.73863053,0.0017427469,-0.009005264,0.6740481,0.0,0.0,-0.92017037,0,0
339814251,0.0,0.73862195,0.0039259414,-0.0072666695,0.6740693,0.0,0.0,-0.92106956,0,0
339864256,0.0,0.7385859,0.0077982275,-0.009473595,0.6740478,0.0,0.0,-0.9242496,0,0
339914258,0.0,0.7385693,0.009060276,-0.010159835,0.67404014,0.0,0.0,-0.9220927,0,0
339964399,0.0,0.73858255,0.007852583,-0.011744064,0.674015,0.0,0.0,-0.92177635,0,0
340014447,0.0,0.73859346,0.006560504,-0.014191491,0.67396975,0.0,0.0,-0.9217405,0,0
340064426,0.0,0.7385162,0.012172532,-0.013148759,0.67399764,0.0,0.0,-0.92384803,0,0
340114249,0.0,0.7386146,0.0047139153,-0.009740244,0.6740411,0.0,0.0,-0.92325354,0,0
340164398,0.0,0.7385971,0.006450417,-0.012231262,0.67400527,0.0,0.0,-0.9236417,0,0
340214437,0.0,0.7385576,0.009874898,-0.010442524,0.6740372,0.0,0.0,-0.9254412,0,0
340264250,0.0,0.73855656,0.010204707,-0.007233683,0.6740755,0.0,0.0,-0.9259467,0,0
340314252,0.0,0.7385918,0.007765969,-0.0034540666,0.6740994,0.0,0.0,-0.92659646,0,0
340364394,0.0,0.73858243,0.008396847,-0.005920538,0.6740849,0.0,0.0,-0.92449254,0,0
340414433,0.0,0.73857665,0.009018849,-0.0034166411,0.6741005,0.0,0.0,-0.9229568,0,0
340464246,0.0,0.738609,0.006074285,-0.0027128416,0.67410123,0.0,0.0,-0.9246091,0,0
340514404,0.0,0.7386049,0.0062509533,-0.0063988143,0.67407924,0.0,0.0,-0.924158,0,0
340564399,0.0,0.738603,0.006163865,-0.0094067985,0.6740469,0.0,0.0,-0.92524207,0,0
340614291,0.0,0.73861724,0.0048498884,-0.0052041267,0.6740876,0.0,0.0,-0.92299324,0,0
340664261,0.0,0.7386085,0.0056717414,-0.00826047,0.67406017,0.0,0.0,-0.9237046,0,0
340714251,0.0,0.7385728,0.009225845,-0.004839818,0.67409325,0.0,0.0,-0.92203414,0,0
340764400,0.0,0.73862624,0.0034293549,-0.0048778784,0.67408884,0.0,0.0,-0.9221828,0,0
340814434,0.0,0.73863584,0.00036518296,-0.0030810372,0.6740976,0.0,0.0,-0.9240241,0,0
340864391,0.0,0.7386354,0.0005262243,-0.0040585706,0.67409265,0.0,0.0,-0.926911,0,0
340914253,0.0,0.73861736,0.0050469525,-0.0025565538,0.67410123,0.0,0.0,-0.9252361,0,0
340964453,0.0,0.73863566,-0.0009429886,-0.0021573144,0.67410076,0.0,0.0,-0.9294436,0,0
