timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],accel_priority[0],accel_priority[1],accel_priority[2],accel_priority[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3],gyro_priority[0],gyro_priority[1],gyro_priority[2],gyro_priority[3]
315513978,3407898,3407898,3407890,3407882,0,0.04524226,0.031957485,0.059295703,0.0,3407898,3407898,3407890,3407882,0,0.0017574618,0.00044235872,0.0015777362,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
315713977,3407898,3407898,3407890,3407882,0,0.14265975,0.13288537,0.10127146,0.0,3407898,3407898,3407890,3407882,0,0.002885721,0.001560319,0.0017420149,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
315913987,3407898,3407898,3407890,3407882,0,0.047429454,0.034907244,0.027836569,0.0,3407898,3407898,3407890,3407882,0,0.002101915,0.0012947706,0.0012088992,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
316113985,3407898,3407898,3407890,3407882,0,0.075736605,0.06093166,0.015865464,0.0,3407898,3407898,3407890,3407882,0,0.0026302766,0.0020229958,0.0013584874,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
316313979,3407898,3407898,3407890,3407882,0,0.12699325,0.07348366,0.056784492,0.0,3407898,3407898,3407890,3407882,0,0.0044773375,0.0036577357,0.0015453146,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
316513977,3407898,3407898,3407890,3407882,0,0.042706184,0.095114455,0.06498029,0.0,3407898,3407898,3407890,3407882,0,0.0034064741,0.0023648238,0.0012322292,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
316713977,3407898,3407898,3407890,3407882,0,0.013693215,0.045672245,0.03643241,0.0,3407898,3407898,3407890,3407882,0,0.0015401198,0.0008540437,0.001139569,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
316913981,3407898,3407898,3407890,3407882,0,0.062291592,0.108581886,0.059289493,0.0,3407898,3407898,3407890,3407882,0,0.0031641184,0.00084824563,0.0026166968,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
317113995,3407898,3407898,3407890,3407882,0,0.04692502,0.07018032,0.11147198,0.0,3407898,3407898,3407890,3407882,0,0.0018098686,0.0017231983,0.0014945477,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
317313985,3407898,3407898,3407890,3407882,0,0.14334035,0.093109034,0.055745177,0.0,3407898,3407898,3407890,3407882,0,0.0025461214,0.00051701826,0.0021093811,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
317513981,3407898,3407898,3407890,3407882,0,0.09326116,0.11527032,0.04813158,0.0,3407898,3407898,3407890,3407882,0,0.002770936,0.0030174274,0.00091375265,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
317713983,3407898,3407898,3407890,3407882,0,0.060679443,0.057341933,0.11416147,0.0,3407898,3407898,3407890,3407882,0,0.00047542233,0.0008882245,0.0012807974,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
317913975,3407898,3407898,3407890,3407882,0,0.084461346,0.0792337,0.03523519,0.0,3407898,3407898,3407890,3407882,0,0.0011175366,0.00075142557,0.0012470371,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
318113977,3407898,3407898,3407890,3407882,0,0.115449265,0.041019663,0.113878064,0.0,3407898,3407898,3407890,3407882,0,0.0010233063,0.0007313877,0.0013812103,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
318313975,3407898,3407898,3407890,3407882,0,0.050160415,0.0743991,0.05280431,0.0,3407898,3407898,3407890,3407882,0,0.0021757174,0.0015715249,0.0010050697,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
318513975,3407898,3407898,3407890,3407882,0,0.047603644,0.043016665,0.028661715,0.0,3407898,3407898,3407890,3407882,0,0.00068221893,0.00081219245,0.00046598935,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
318713981,3407898,3407898,3407890,3407882,0,0.0592046,0.074758634,0.053197138,0.0,3407898,3407898,3407890,3407882,0,0.0008991366,0.0017572051,0.0009023683,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
318913979,3407898,3407898,3407890,3407882,0,0.04567225,0.072175324,0.053285677,0.0,3407898,3407898,3407890,3407882,0,0.0006031549,0.0008675918,0.00095979375,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
319113977,3407898,3407898,3407890,3407882,0,0.03367977,0.036586538,0.046041884,0.0,3407898,3407898,3407890,3407882,0,0.0022507545,0.0006114978,0.0020652974,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
319313981,3407898,3407898,3407890,3407882,0,0.09551107,0.07091347,0.037818443,0.0,3407898,3407898,3407890,3407882,0,0.0016997821,0.0006112318,0.002038383,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
319513982,3407898,3407898,3407890,3407882,0,0.05986437,0.026680358,0.046030246,0.0,3407898,3407898,3407890,3407882,0,0.0018386537,0.00079819444,0.001489194,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
319713981,3407898,3407898,3407890,3407882,0,0.10915309,0.12072892,0.0805119,0.0,3407898,3407898,3407890,3407882,0,0.0018126707,0.002267693,0.0020458787,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
319913976,3407898,3407898,3407890,3407882,0,0.106835045,0.09276829,0.042478263,0.0,3407898,3407898,3407890,3407882,0,0.00072847825,0.0027730707,0.0022013444,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
320113980,3407898,3407898,3407890,3407882,0,0.123591915,0.09061723,0.061902933,0.0,3407898,3407898,3407890,3407882,0,0.0030442209,0.0019890692,0.0020140924,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
320313979,3407898,3407898,3407890,3407882,0,0.058979988,0.056074265,0.027343618,0.0,3407898,3407898,3407890,3407882,0,0.0011297627,0.0009443227,0.0007410237,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
320513983,3407898,3407898,3407890,3407882,0,0.07745455,0.039012726,0.045842353,0.0,3407898,3407898,3407890,3407882,0,0.00080669863,0.0007078506,0.000917399,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
320713976,3407898,3407898,3407890,3407882,0,0.085077874,0.067386284,0.04568624,0.0,3407898,3407898,3407890,3407882,0,0.0008405304,0.0021844066,0.0014016584,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
320913977,3407898,3407898,3407890,3407882,0,0.05393,0.07827694,0.12533873,0.0,3407898,3407898,3407890,3407882,0,0.0024181772,0.001142738,0.0025231228,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
321113979,3407898,3407898,3407890,3407882,0,0.08998561,0.0770181,0.07481833,0.0,3407898,3407898,3407890,3407882,0,0.0006374954,0.00073320797,0.00084457564,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
321313981,3407898,3407898,3407890,3407882,0,0.035136312,0.040107958,0.06955154,0.0,3407898,3407898,3407890,3407882,0,0.0012952215,0.0007454571,0.0010023175,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
321513984,3407898,3407898,3407890,3407882,0,0.08811665,0.13176805,0.04463924,0.0,3407898,3407898,3407890,3407882,0,0.0015767436,0.001397269,0.0010384679,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
321713981,3407898,3407898,3407890,3407882,0,0.052287597,0.030043224,0.043824382,0.0,3407898,3407898,3407890,3407882,0,0.0003796543,0.00093521224,0.0006827431,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
321913984,3407898,3407898,3407890,3407882,0,0.10618857,0.099971846,0.045890372,0.0,3407898,3407898,3407890,3407882,0,0.0010320052,0.000709305,0.0012260524,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
322113959,3407898,3407898,3407890,3407882,0,0.07316529,0.06891046,0.04301237,0.0,3407898,3407898,3407890,3407882,0,0.002870094,0.0022611516,0.0011620066,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
322313997,3407898,3407898,3407890,3407882,0,0.11075192,0.061551187,0.06973332,0.0,3407898,3407898,3407890,3407882,0,0.00072459073,0.0010178246,0.0011786262,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
322513975,3407898,3407898,3407890,3407882,0,0.06849945,0.046505474,0.059530057,0.0,3407898,3407898,3407890,3407882,0,0.0030537597,0.0012915999,0.0020684071,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
322713977,3407898,3407898,3407890,3407882,0,0.06293583,0.04932872,0.025070988,0.0,3407898,3407898,3407890,3407882,0,0.00084511214,0.0011606956,0.0019742723,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
322913989,3407898,3407898,3407890,3407882,0,0.032968402,0.04803121,0.016536886,0.0,3407898,3407898,3407890,3407882,0,0.00075767003,0.0016774723,0.0023666932,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
323113978,3407898,3407898,3407890,3407882,0,0.069266856,0.021725181,0.07041661,0.0,3407898,3407898,3407890,3407882,0,0.000831646,0.0012127156,0.0009919369,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
323313980,3407898,3407898,3407890,3407882,0,0.04503779,0.04627803,0.07117419,0.0,3407898,3407898,3407890,3407882,0,0.0008062597,0.001041933,0.0018053021,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
323513997,3407898,3407898,3407890,3407882,0,0.054539848,0.05886752,0.098732635,0.0,3407898,3407898,3407890,3407882,0,0.0009002044,0.0017711646,0.0012116117,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
323713988,3407898,3407898,3407890,3407882,0,0.13841012,0.10056525,0.043026734,0.0,3407898,3407898,3407890,3407882,0,0.00089038233,0.00083380553,0.0016925697,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
323913979,3407898,3407898,3407890,3407882,0,0.042673223,0.018091895,0.059603117,0.0,3407898,3407898,3407890,3407882,0,0.0009481311,0.0005739411,0.0014806462,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
324113992,3407898,3407898,3407890,3407882,0,0.09932028,0.08496699,0.023365589,0.0,3407898,3407898,3407890,3407882,0,0.0014083855,0.001718696,0.001259153,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
324313981,3407898,3407898,3407890,3407882,0,0.1124883,0.08072156,0.032950625,0.0,3407898,3407898,3407890,3407882,0,0.0015376838,0.00094399,0.0012056764,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
324513992,3407898,3407898,3407890,3407882,0,0.025788154,0.07566249,0.06890228,0.0,3407898,3407898,3407890,3407882,0,0.0030357912,0.002113229,0.0015137014,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
324713979,3407898,3407898,3407890,3407882,0,0.05932121,0.054925233,0.06948974,0.0,3407898,3407898,3407890,3407882,0,0.0022474343,0.0012434776,0.0013332246,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
324913978,3407898,3407898,3407890,3407882,0,0.0819782,0.05387402,0.037914466,0.0,3407898,3407898,3407890,3407882,0,0.0012485327,0.0010029268,0.00056035403,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
325113980,3407898,3407898,3407890,3407882,0,0.086869866,0.031801384,0.06205037,0.0,3407898,3407898,3407890,3407882,0,0.001829245,0.0013067807,0.0009096261,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
325313979,3407898,3407898,3407890,3407882,0,0.10490436,0.07894069,0.11231804,0.0,3407898,3407898,3407890,3407882,0,0.0030413137,0.0034093256,0.001050951,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
325514042,3407898,3407898,3407890,3407882,0,0.05685491,0.09597167,0.0662981,0.0,3407898,3407898,3407890,3407882,0,0.00046990364,0.0024785227,0.0024643675,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
325713984,3407898,3407898,3407890,3407882,0,0.052646298,0.1215548,0.073073626,0.0,3407898,3407898,3407890,3407882,0,0.0018085127,0.001463233,0.0012872014,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
325913988,3407898,3407898,3407890,3407882,0,0.031159448,0.051138543,0.05809707,0.0,3407898,3407898,3407890,3407882,0,0.00026796726,0.0018371989,0.0017444284,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
326113978,3407898,3407898,3407890,3407882,0,0.10188111,0.07051385,0.05184632,0.0,3407898,3407898,3407890,3407882,0,0.0015030593,0.0017369529,0.001115356,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
326313976,3407898,3407898,3407890,3407882,0,0.024739597,0.05249781,0.07693033,0.0,3407898,3407898,3407890,3407882,0,0.0019047657,0.0022736196,0.0007102091,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
326513979,3407898,3407898,3407890,3407882,0,0.103125714,0.12546837,0.024597257,0.0,3407898,3407898,3407890,3407882,0,0.0006440945,0.0009116629,0.0013035133,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
326713975,3407898,3407898,3407890,3407882,0,0.10022216,0.030987827,0.0924195,0.0,3407898,3407898,3407890,3407882,0,0.00050468225,0.0016464218,0.0015647267,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
326913984,3407898,3407898,3407890,3407882,0,0.088309,0.035511974,0.058987312,0.0,3407898,3407898,3407890,3407882,0,0.0029304328,0.0017888523,0.0014680204,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
327113981,3407898,3407898,3407890,3407882,0,0.14965682,0.16000801,0.071256354,0.0,3407898,3407898,3407890,3407882,0,0.0019035928,0.0011814112,0.0011320212,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
327313978,3407898,3407898,3407890,3407882,0,0.051847655,0.04014757,0.06708453,0.0,3407898,3407898,3407890,3407882,0,0.00064503116,0.00092676154,0.00040888775,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
327513978,3407898,3407898,3407890,3407882,0,0.10907759,0.110526815,0.07414671,0.0,3407898,3407898,3407890,3407882,0,0.0018418278,0.0009880606,0.00094177824,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
327713978,3407898,3407898,3407890,3407882,0,0.047359496,0.07563754,0.040147066,0.0,3407898,3407898,3407890,3407882,0,0.0024303626,0.0023488982,0.0021427623,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
327913990,3407898,3407898,3407890,3407882,0,0.040214498,0.091208674,0.12514512,0.0,3407898,3407898,3407890,3407882,0,0.0013770306,0.0019435294,0.0009288205,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
328113989,3407898,3407898,3407890,3407882,0,0.12219188,0.082894035,0.052941464,0.0,3407898,3407898,3407890,3407882,0,0.0011392536,0.0008989868,0.0016963043,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
328313976,3407898,3407898,3407890,3407882,0,0.08675143,0.07063263,0.043881323,0.0,3407898,3407898,3407890,3407882,0,0.000932922,0.001327525,0.0021119164,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
328513995,3407898,3407898,3407890,3407882,0,0.09597234,0.066408314,0.031255122,0.0,3407898,3407898,3407890,3407882,0,0.00051783584,0.001330646,0.0012366604,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
328713983,3407898,3407898,3407890,3407882,0,0.06624247,0.10287146,0.06290365,0.0,3407898,3407898,3407890,3407882,0,0.0013628069,0.0015060954,0.0012461657,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
328913979,3407898,3407898,3407890,3407882,0,0.09029146,0.09148441,0.05203552,0.0,3407898,3407898,3407890,3407882,0,0.0014953202,0.0007857789,0.0019010423,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
329113974,3407898,3407898,3407890,3407882,0,0.044666886,0.039302673,0.02856307,0.0,3407898,3407898,3407890,3407882,0,0.0014784216,0.0010039721,0.0009814883,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
329313975,3407898,3407898,3407890,3407882,0,0.13365449,0.13795759,0.091968015,0.0,3407898,3407898,3407890,3407882,0,0.0023203052,0.0017385732,0.0014167266,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
329513981,3407898,3407898,3407890,3407882,0,0.067125075,0.10729435,0.090916865,0.0,3407898,3407898,3407890,3407882,0,0.0005151576,0.0004162382,0.0008812189,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
329714023,3407898,3407898,3407890,3407882,0,0.061406683,0.0669062,0.09621319,0.0,3407898,3407898,3407890,3407882,0,0.0014667542,0.0015882982,0.00076143607,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
329913986,3407898,3407898,3407890,3407882,0,0.078039825,0.09081015,0.09107696,0.0,3407898,3407898,3407890,3407882,0,0.0021257505,0.0014504236,0.0009833341,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
330113983,3407898,3407898,3407890,3407882,0,0.055992197,0.047686327,0.028678264,0.0,3407898,3407898,3407890,3407882,0,0.0019199478,0.0016787882,0.0016744299,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
330313987,3407898,3407898,3407890,3407882,0,0.07690227,0.09468829,0.05074186,0.0,3407898,3407898,3407890,3407882,0,0.0012505709,0.00081612,0.001607994,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
330513977,3407898,3407898,3407890,3407882,0,0.09368762,0.10266492,0.049307708,0.0,3407898,3407898,3407890,3407882,0,0.0008661939,0.0012957439,0.00067479594,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
330713981,3407898,3407898,3407890,3407882,0,0.075031325,0.0808947,0.063631825,0.0,3407898,3407898,3407890,3407882,0,0.0009251917,0.0008891118,0.0013623838,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
330913974,3407898,3407898,3407890,3407882,0,0.07053047,0.054508973,0.05202886,0.0,3407898,3407898,3407890,3407882,0,0.0010286305,0.0013377124,0.0013676473,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
331113982,3407898,3407898,3407890,3407882,0,0.07658496,0.07077484,0.041941453,0.0,3407898,3407898,3407890,3407882,0,0.001102515,0.0015265065,0.0013303328,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
331313982,3407898,3407898,3407890,3407882,0,0.06413501,0.05819176,0.06357429,0.0,3407898,3407898,3407890,3407882,0,0.0019239889,0.0017530344,0.0017368245,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
331513977,3407898,3407898,3407890,3407882,0,0.063667856,0.05502665,0.0716973,0.0,3407898,3407898,3407890,3407882,0,0.0027776468,0.0023509068,0.0018020024,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
331713978,3407898,3407898,3407890,3407882,0,0.082491435,0.089908235,0.07321965,0.0,3407898,3407898,3407890,3407882,0,0.0021173023,0.0016989002,0.0013461324,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
331913979,3407898,3407898,3407890,3407882,0,0.07195088,0.080506295,0.08491707,0.0,3407898,3407898,3407890,3407882,0,0.001707425,0.0014573213,0.0019261318,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
332113980,3407898,3407898,3407890,3407882,0,0.06516797,0.052410346,0.09233362,0.0,3407898,3407898,3407890,3407882,0,0.0010730592,0.0022192157,0.0014369016,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
332313983,3407898,3407898,3407890,3407882,0,0.060108274,0.05199633,0.05680848,0.0,3407898,3407898,3407890,3407882,0,0.0018814584,0.0017153514,0.0033740425,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
332513983,3407898,3407898,3407890,3407882,0,0.08597904,0.07324328,0.0984678,0.0,3407898,3407898,3407890,3407882,0,0.0020077846,0.0027189131,0.0012859668,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
332713985,3407898,3407898,3407890,3407882,0,0.04512895,0.05498992,0.036678623,0.0,3407898,3407898,3407890,3407882,0,0.002076407,0.0018380785,0.002483162,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
332913991,3407898,3407898,3407890,3407882,0,0.10877504,0.07044359,0.07566474,0.0,3407898,3407898,3407890,3407882,0,0.0011102025,0.001616092,0.0009924988,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
333113985,3407898,3407898,3407890,3407882,0,0.02602958,0.06103885,0.08646172,0.0,3407898,3407898,3407890,3407882,0,0.0008848965,0.0010548653,0.0019119045,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
333313975,3407898,3407898,3407890,3407882,0,0.11831873,0.03329028,0.11515663,0.0,3407898,3407898,3407890,3407882,0,0.0010832794,0.0020712786,0.0010405114,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
333513975,3407898,3407898,3407890,3407882,0,0.04904983,0.052880995,0.07058941,0.0,3407898,3407898,3407890,3407882,0,0.0005393533,0.0007374452,0.0011941694,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
333713979,3407898,3407898,3407890,3407882,0,0.041147627,0.040674318,0.05917099,0.0,3407898,3407898,3407890,3407882,0,0.0011969196,0.00050843926,0.0010889084,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
333913978,3407898,3407898,3407890,3407882,0,0.07822848,0.07863642,0.073653996,0.0,3407898,3407898,3407890,3407882,0,0.0010905444,0.0006649758,0.001124096,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
334113979,3407898,3407898,3407890,3407882,0,0.05360134,0.038359664,0.08987203,0.0,3407898,3407898,3407890,3407882,0,0.0022685751,0.0016593959,0.0023980446,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
334313980,3407898,3407898,3407890,3407882,0,0.04854891,0.04545842,0.067202,0.0,3407898,3407898,3407890,3407882,0,0.0013744615,0.002328837,0.0014666235,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
334513977,3407898,3407898,3407890,3407882,0,0.10096391,0.0497552,0.065624356,0.0,3407898,3407898,3407890,3407882,0,0.00025303336,0.0011319318,0.0012108729,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
334713984,3407898,3407898,3407890,3407882,0,0.11101692,0.067828566,0.05494615,0.0,3407898,3407898,3407890,3407882,0,0.0009929899,0.0014998832,0.0012425856,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
334913979,3407898,3407898,3407890,3407882,0,0.091015235,0.11693781,0.04141206,0.0,3407898,3407898,3407890,3407882,0,0.0012260729,0.0024697618,0.001367369,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
335113975,3407898,3407898,3407890,3407882,0,0.14237528,0.10065777,0.092124976,0.0,3407898,3407898,3407890,3407882,0,0.0014815633,0.0011905639,0.0007200052,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
335313975,3407898,3407898,3407890,3407882,0,0.09591351,0.039845333,0.08864449,0.0,3407898,3407898,3407890,3407882,0,0.0025930682,0.0009258696,0.001982263,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
335513987,3407898,3407898,3407890,3407882,0,0.07601536,0.081199825,0.044512402,0.0,3407898,3407898,3407890,3407882,0,0.0018192931,0.0017857095,0.00066790706,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
335713979,3407898,3407898,3407890,3407882,0,0.135428,0.15313536,0.04146454,0.0,3407898,3407898,3407890,3407882,0,0.0012830212,0.00090554525,0.001205453,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
335913982,3407898,3407898,3407890,3407882,0,0.049544062,0.06936425,0.045390252,0.0,3407898,3407898,3407890,3407882,0,0.0030982168,0.001287706,0.0018436181,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
336113979,3407898,3407898,3407890,3407882,0,0.0823168,0.031486265,0.059167422,0.0,3407898,3407898,3407890,3407882,0,0.00067645306,0.0008142267,0.0010906971,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
336313973,3407898,3407898,3407890,3407882,0,0.18015459,0.114783876,0.082096495,0.0,3407898,3407898,3407890,3407882,0,0.00082783337,0.0017335962,0.0011274454,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
336513975,3407898,3407898,3407890,3407882,0,0.05724817,0.104497895,0.07398151,0.0,3407898,3407898,3407890,3407882,0,0.0016335401,0.0019497033,0.0024837598,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
336713986,3407898,3407898,3407890,3407882,0,0.08168574,0.0714878,0.05064651,0.0,3407898,3407898,3407890,3407882,0,0.0010318602,0.0012912882,0.0012652439,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
336914053,3407898,3407898,3407890,3407882,0,0.14074022,0.09655136,0.08479923,0.0,3407898,3407898,3407890,3407882,0,0.00275433,0.0018459862,0.0015584031,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
337113980,3407898,3407898,3407890,3407882,0,0.07667442,0.064887,0.01602104,0.0,3407898,3407898,3407890,3407882,0,0.0015065107,0.0012324973,0.0014359507,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
337313992,3407898,3407898,3407890,3407882,0,0.084149286,0.10987389,0.08614868,0.0,3407898,3407898,3407890,3407882,0,0.0009704155,0.0013545557,0.0019080644,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
337513978,3407898,3407898,3407890,3407882,0,0.016335115,0.049474534,0.039694753,0.0,3407898,3407898,3407890,3407882,0,0.0010285244,0.00055982405,0.00094246917,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
337713975,3407898,3407898,3407890,3407882,0,0.12346087,0.12371421,0.06684503,0.0,3407898,3407898,3407890,3407882,0,0.004107252,0.004101345,0.0010441174,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
337913977,3407898,3407898,3407890,3407882,0,0.06206998,0.057501692,0.05524501,0.0,3407898,3407898,3407890,3407882,0,0.001665549,0.0016626413,0.0018123679,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
338113978,3407898,3407898,3407890,3407882,0,0.10463738,0.14150679,0.06907149,0.0,3407898,3407898,3407890,3407882,0,0.000712688,0.0014516014,0.0020899833,0.0,1,1,1,0,50,50,50,0,1,1,1,0,50,50,50,0
