timestamp,unallocated_torque[0],unallocated_torque[1],unallocated_torque[2],unallocated_thrust[0],unallocated_thrust[1],unallocated_thrust[2],handled_motor_failure_mask,torque_setpoint_achieved,thrust_setpoint_achieved,actuator_saturation[0],actuator_saturation[1],actuator_saturation[2],actuator_saturation[3],actuator_saturation[4],actuator_saturation[5],actuator_saturation[6],actuator_saturation[7],actuator_saturation[8],actuator_saturation[9],actuator_saturation[10],actuator_saturation[11],actuator_saturation[12],actuator_saturation[13],actuator_saturation[14],actuator_saturation[15]
329516364,1.1175871e-08,1.8626451e-09,7.450581e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
329715115,-2.9802322e-08,2.0489097e-08,-1.1175871e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
329913862,1.3969839e-08,-1.1175871e-08,2.6077032e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
330116365,-1.3969839e-08,5.5879354e-09,-7.450581e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
330313862,-1.8626451e-08,-7.450581e-09,-3.7252903e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
330512611,-3.0733645e-08,-1.1175871e-08,-4.0978193e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
330713859,2.561137e-08,1.6763806e-08,-1.8626451e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
330915116,6.519258e-09,-9.313226e-10,-1.1175871e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
331113858,7.450581e-09,-5.5879354e-09,-1.4901161e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
331316364,-9.95351e-09,2.7939677e-08,2.2351742e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
331516364,-9.313226e-09,3.7252903e-09,-3.7252903e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
331711363,6.519258e-09,-2.0489097e-08,-1.8626451e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
331912610,-3.259629e-08,1.1641532e-09,-1.1175871e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
332117612,-1.6763806e-08,-1.8626451e-09,1.6763806e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
332316362,-1.4901161e-08,2.3283064e-08,-3.7252903e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
332515114,1.3038516e-08,-3.7252903e-08,1.1175871e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
332713860,-5.5879354e-09,-1.5366822e-08,2.7939677e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
332912610,9.313226e-09,9.313226e-09,-1.8626451e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
333113860,3.7252903e-09,-1.1175871e-08,5.5879354e-08,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
333311362,3.7252903e-09,-1.3038516e-08,-3.7252903e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
333516362,-3.0733645e-08,1.9790605e-09,2.6077032e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
333717610,-1.8626451e-08,-2.502793e-08,-1.8626451e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
333917611,-2.7939677e-09,2.3283064e-08,2.9802322e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
334111369,1.5133992e-08,-1.7695129e-08,9.313226e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
334316362,3.7252903e-09,-1.816079e-08,-5.5879354e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
334515116,1.3038516e-08,1.6647391e-08,1.4901161e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
334715114,1.6763806e-08,-8.8475645e-09,1.6763806e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
334917611,-2.7939677e-08,-1.3969839e-08,-3.7252903e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
335116365,-1.1175871e-08,-6.7520887e-09,1.6763806e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
335316363,-2.7939677e-09,2.0954758e-08,2.2351742e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
335513863,1.6763806e-08,1.071021e-08,-1.3038516e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
335715117,-2.2351742e-08,1.6123522e-08,-4.0978193e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
335915115,-1.3038516e-08,-1.8626451e-09,1.6763806e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
336112610,-1.3038516e-08,-3.707828e-08,1.3038516e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
336317611,-7.450581e-09,7.450581e-09,-1.3038516e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
336517613,3.7252903e-08,-8.1490725e-09,-3.7252903e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
336716363,-1.4901161e-08,-1.2572855e-08,1.4901161e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
336913905,1.9557774e-08,-1.7229468e-08,3.1664968e-08,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
337115114,-1.8626451e-09,-4.4237822e-09,4.284084e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
337313867,-7.450581e-09,9.313226e-10,2.0489097e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
337511361,7.450581e-09,8.96398e-09,-4.8428774e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
337716370,7.450581e-09,-9.429641e-09,-7.450581e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
337912617,1.5832484e-08,-2.0954758e-08,2.6077032e-08,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
338115116,-1.7695129e-08,-7.916242e-09,2.0489097e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
338312612,7.450581e-09,-1.21071935e-08,2.7939677e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
338513860,-3.7252903e-09,0.0,2.7939677e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
338713861,2.0489097e-08,7.450581e-09,-3.7252903e-08,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
338912611,-2.2351742e-08,3.958121e-08,7.450581e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
339115113,7.450581e-09,-2.514571e-08,-3.7252903e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
339316369,-1.8626451e-09,2.3283064e-08,1.8626451e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
339517611,-8.4983185e-09,-1.21071935e-08,2.9802322e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
339711364,-1.3038516e-08,-1.7695129e-08,1.1175871e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
339912609,1.8626451e-08,-3.7252903e-08,7.450581e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
340112609,-2.142042e-08,1.5832484e-08,-4.8428774e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
340312611,1.1175871e-08,2.0489097e-08,-2.9802322e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
340512613,3.7252903e-09,8.8475645e-09,-1.4901161e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
340715114,-1.4697434e-08,-1.3038516e-08,-4.4703484e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
340915115,-5.5879354e-09,-9.313226e-09,1.4901161e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
341113868,3.7252903e-09,3.7252903e-09,1.1175871e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
341312610,-7.450581e-09,-1.21071935e-08,1.4901161e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
341512609,1.1175871e-08,-2.0489097e-08,3.7252903e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
341712618,0.0,-4.656613e-09,1.1175871e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
341917612,-2.5960617e-08,2.7008355e-08,-2.6077032e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
342113859,1.8626451e-08,9.313226e-10,-3.7252903e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
342315114,-8.381903e-09,3.7252903e-09,-3.7252903e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
342515114,9.313226e-09,1.3969839e-08,-3.7252903e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
342716363,9.313226e-09,-2.8871e-08,-7.450581e-09,0.0,0.0,-0.005774677,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
342912608,-1.9557774e-08,2.7939677e-09,3.3527613e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
343115114,1.1175871e-08,-2.2351742e-08,7.450581e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
343317610,3.7252903e-09,2.142042e-08,1.8626451e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
343516362,-1.8626451e-09,-1.8626451e-09,-7.450581e-09,0.0,0.0,-0.0059049726,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
343716363,-2.4214387e-08,-4.656613e-09,1.4901161e-08,0.0,0.0,-0.0032043457,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
343916367,2.2351742e-08,-7.450581e-09,4.4703484e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
344112609,-1.3038516e-08,-1.1175871e-08,-2.9802322e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
344313859,1.8626451e-09,4.1909516e-09,2.9802322e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
344513863,2.9802322e-08,-1.3038516e-08,-2.2351742e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
344713863,2.6077032e-08,-4.9360096e-08,3.3527613e-08,0.0,0.0,-7.9870224e-05,0,1,1,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2
344916363,-8.731149e-10,5.5879354e-09,1.4901161e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
345115115,9.313226e-09,-2.2351742e-08,-3.7252903e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
345315114,-2.142042e-08,-1.8626451e-09,-4.0978193e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
345516362,7.450581e-09,6.9849193e-09,-1.8626451e-08,0.0,0.0,-0.010961294,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
345711361,-1.8626451e-09,-6.519258e-09,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
345915113,-3.7252903e-09,-7.916242e-09,-7.450581e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
346117610,1.1175871e-08,-1.7695129e-08,3.7252903e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
346313860,9.313226e-09,-1.6530976e-08,7.450581e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
346516363,1.8626451e-09,-6.0535967e-09,6.3329935e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
346716363,2.0489097e-08,-2.7008355e-08,2.9802322e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
346912610,-5.5879354e-09,1.8626451e-09,3.7252903e-09,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
347113858,7.450581e-09,-2.4214387e-08,-2.9802322e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
347315114,1.3038516e-08,-2.386514e-09,2.6077032e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
347517614,-3.7252903e-09,2.7939677e-09,3.7252903e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
347715115,-3.7252903e-09,1.9790605e-09,-4.4703484e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
347913863,-3.7252903e-09,-1.3737008e-08,-1.8626451e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
348116365,-4.1909516e-09,1.6763806e-08,1.3038516e-08,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
348313859,1.816079e-08,2.514571e-08,2.4214387e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
348513860,0.0,6.9849193e-10,-1.1175871e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
348712618,-7.450581e-09,2.514571e-08,1.8626451e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
348913857,4.656613e-09,1.21071935e-08,1.6763806e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
349112612,1.3038516e-08,1.6763806e-08,-2.6077032e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
349312616,-1.3038516e-08,1.2572855e-08,-2.7939677e-08,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
349516364,8.1490725e-10,-2.7939677e-09,2.7939677e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
349712611,-9.313226e-10,-1.3969839e-08,0.0,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
349911369,9.313226e-09,3.3527613e-08,-2.4214387e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
350111361,3.3527613e-08,-2.7939677e-09,1.8626451e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
350313857,1.6763806e-08,2.2351742e-08,4.284084e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
350516365,-1.8626451e-08,-1.3038516e-08,0.0,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
350715115,6.519258e-09,1.6763806e-08,-2.6077032e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
350916364,-1.2136297e-08,1.3969839e-08,2.6077032e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
351112608,1.8626451e-09,0.0,-3.7252903e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
351312611,-2.6077032e-08,1.9092113e-08,0.0,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
351512612,8.1490725e-09,-1.1175871e-08,-1.4901161e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
351716365,-7.450581e-09,-2.2351742e-08,0.0,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
351916364,1.8626451e-09,-1.8626451e-09,2.9802322e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
352116365,-5.5879354e-09,1.8626451e-09,2.2351742e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
352313865,-1.8626451e-09,-1.3969839e-08,3.7252903e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
352515115,-2.9918738e-08,2.7939677e-09,7.450581e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
352713859,-2.561137e-09,-1.9557774e-08,-1.8626451e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
352913859,-9.313226e-09,-1.3969839e-08,-2.2351742e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
353117613,2.7939677e-08,-6.519258e-09,3.7252903e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
353315113,1.8626451e-09,-8.381903e-09,0.0,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
353515115,-1.4901161e-08,0.0,-3.7252903e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
353713859,-1.071021e-08,2.4214387e-08,-3.5390258e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
353915114,-1.5716068e-08,0.0,-1.8626451e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
354113863,1.1175871e-08,1.6763806e-08,-1.8626451e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
354311361,2.6077032e-08,-3.5739504e-08,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
354516364,5.5879354e-09,2.7939677e-09,-7.450581e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
354716364,4.0978193e-08,-6.519258e-09,-4.8428774e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
354917613,2.1536835e-08,-2.4214387e-08,4.0978193e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
355113868,1.3038516e-08,-1.3038516e-08,1.8626451e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
355316364,-8.8475645e-09,1.5832484e-08,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
355515115,1.4901161e-08,-2.3748726e-08,3.5390258e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
355711360,-2.2351742e-08,-1.3038516e-08,-1.8626451e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
355916365,8.381903e-09,2.3050234e-08,1.8626451e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
356116364,0.0,2.142042e-08,1.4901161e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
356315115,2.0489097e-08,-3.509922e-08,1.6763806e-08,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
356515114,1.21071935e-08,4.656613e-09,1.6763806e-08,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
356716362,-1.6298145e-08,-9.313226e-10,-1.8626451e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
356913861,0.0,3.4924597e-09,-3.5390258e-08,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
357112611,-5.5879354e-09,3.3527613e-08,-3.5390258e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
357316365,2.3050234e-08,1.7695129e-08,-1.8626451e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
357516366,5.5879354e-09,-2.6077032e-08,2.2351742e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
357713859,1.8626451e-08,-3.3527613e-08,4.0978193e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
357913860,-2.2351742e-08,2.4447218e-08,2.7939677e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
358112611,-1.4901161e-08,6.4028427e-09,1.1175871e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
358313867,-2.2351742e-08,1.21071935e-08,-5.029142e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
358515115,-6.519258e-09,1.36788e-08,2.7939677e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
358716365,-5.5879354e-09,-1.44355e-08,1.1175871e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
358917615,-4.656613e-09,1.0884833e-08,1.4901161e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
359113867,-1.6763806e-08,-7.916242e-09,-4.4703484e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
359313861,8.381903e-09,-1.1175871e-08,2.6077032e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
359515114,3.5390258e-08,-1.5366822e-08,-7.450581e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
359711361,7.450581e-09,-1.6298145e-08,-5.5879354e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
359915113,-2.9802322e-08,-9.313226e-09,5.5879354e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
360115113,-1.071021e-08,-2.7939677e-08,-1.8626451e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
360316368,-4.1909516e-09,-2.3283064e-09,-2.0489097e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
360513858,3.7252903e-09,1.3038516e-08,-1.4901161e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
360713861,-2.8405339e-08,1.8626451e-09,-1.1175871e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
360912609,4.656613e-09,3.7252903e-09,1.4901161e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
361113862,-1.0477379e-08,-1.3504177e-08,-1.8626451e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
361311362,-1.3038516e-08,1.1175871e-08,1.8626451e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
361513866,7.450581e-09,1.2572855e-08,-1.1175871e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
361715114,1.3969839e-08,-3.7252903e-09,1.1175871e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
