timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
422516404,422516241,-0.21728036,0.5296591,-9.71183
422561401,422561241,-0.5524357,0.006039849,-9.958305
422616403,422616241,-0.018834509,-0.06103052,-9.79863
422666402,422666241,-0.110360414,-0.11429588,-9.707556
422711402,422711241,-0.033119515,0.17181365,-9.671074
422766406,422766243,-0.47384182,0.054507438,-9.842604
422816403,422816241,-0.8348188,0.038217347,-9.508487
422866416,422866241,-0.9446872,0.29800725,-9.903284
422911407,422911241,-0.7956271,-0.0967489,-9.471686
422966403,422966241,0.5789574,0.047348283,-9.726109
423016411,423016241,-0.30510268,-0.2553989,-9.938422
423061401,423061241,0.26677823,0.38423383,-9.888564
423116404,423116241,-0.55972916,-0.15991496,-9.813407
423166410,423166241,-0.057041686,0.5485584,-9.984385
423216404,423216241,0.3537757,-0.028127315,-9.912963
423261401,423261241,-0.289855,0.38479823,-9.840091
423316409,423316241,0.32473987,-0.26945055,-9.788032
423366403,423366241,-0.2696513,0.062801585,-9.675475
423411402,423411241,0.4746146,-0.33783367,-10.095289
423466408,423466241,-0.698131,0.038770214,-10.077499
423516407,423516241,0.018771192,0.42932844,-10.193871
423566402,423566241,0.5371457,0.59189314,-10.012621
423611402,423611241,0.017653234,0.44062042,-10.13083
423666408,423666241,-0.18187036,-0.51618665,-9.668785
423716403,423716241,-0.36835745,-0.21905558,-9.751235
423761402,423761241,0.20313947,-0.5377899,-9.929143
423816405,423816241,-0.9623898,0.06983765,-9.633076
423866404,423866241,-0.9741902,0.1929533,-9.816001
423916404,423916241,-0.62420124,-0.037314825,-10.230068
423961401,423961241,-0.56284237,-0.6158793,-10.022265
424016403,424016241,0.061517876,0.0147691835,-9.831597
424066409,424066241,-0.02436829,-0.27060276,-9.687926
424111401,424111241,-0.5211402,0.5160185,-9.570713
424166403,424166241,0.14078885,-0.35702264,-9.865518
424216404,424216241,0.21357939,-0.17022844,-9.797368
424266402,424266241,-0.5898506,-0.61695915,-9.817856
424311405,424311240,0.1118926,-0.2540148,-9.863154
424366403,424366241,-0.56043804,-0.20507078,-9.678671
424416396,424416241,-0.51467395,0.04676434,-9.660401
424461406,424461241,0.1841294,-0.40137893,-9.778679
424516404,424516241,-0.7157244,0.1927108,-9.935116
424566406,424566241,0.31593606,0.19801317,-9.949818
424616409,424616242,-0.08364334,0.5710215,-9.924633
424661413,424661241,-0.21579278,0.27768597,-9.722735
424716396,424716241,0.4007959,-0.2605346,-9.992522
424766402,424766241,0.85440755,-0.2693424,-9.706102
424811402,424811241,0.12236794,0.22938576,-9.775468
424866416,424866241,-0.42504922,-0.4315396,-9.669781
424916403,424916241,-0.6039051,-0.49168894,-9.710303
424966403,424966241,0.007323018,-0.31068355,-9.793879
425011400,425011241,0.37342596,-0.09753216,-9.969209
425066404,425066241,-0.8054087,-0.16745421,-9.430982
425116409,425116241,-0.6042202,-0.24850325,-9.918493
425161400,425161241,0.03269012,-0.6750731,-9.684865
425216404,425216241,-0.77098334,0.22072616,-9.599767
425266403,425266241,-1.0267569,0.19325906,-9.63774
425316404,425316241,-0.8606408,0.15238972,-10.207193
425361402,425361240,-0.84848136,-0.6175107,-9.85152
425416409,425416241,0.26688287,0.2781783,-9.513342
425466408,425466241,-0.21130426,0.056042895,-9.775553
425511406,425511241,-0.40577227,0.4746342,-9.89185
425566403,425566241,0.40865925,0.4442038,-9.760058
