timestamp,timestamp_sample,time_last_fuse,observation[0],observation[1],device_id,observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_filtered[0],innovation_filtered[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],test_ratio_filtered[0],test_ratio_filtered[1],estimator_instance,innovation_rejected,fused
316016859,315910596,315916435,0.04687618091702461,-0.2727051377296448,0,0.010000001,0.010000001,-0.019534307,0.01914978,-0.0055095274,0.007153254,0.0105189765,0.010518936,0.00036276263,0.0003486228,-8.204727e-05,0.00016960793,2,0,1
316516881,316407158,316416435,0.04204786196351051,-0.24995790421962738,0,0.010000001,0.010000001,-0.0020967461,-0.010321096,0.0042737694,-0.0010692137,0.010535631,0.010535309,4.172834e-06,0.000101112375,9.649881e-05,-4.303104e-07,2,0,1
317016889,316916070,316916435,0.04806062579154968,-0.2692594826221466,0,0.010000001,0.010000001,0.013776813,0.002193004,-0.0023170996,0.003874163,0.010502271,0.010502018,0.00018072335,4.5793736e-06,-4.7775822e-05,0.0001496842,2,0,1
317506858,317398919,317406435,0.026184089481830597,-0.29213038086891174,0,0.010000001,0.010000001,0.015328687,0.015866965,0.0032029212,0.0066832984,0.010555189,0.010555131,0.00022260961,0.00023851961,3.260025e-05,0.00018183808,2,0,1
318016937,317913482,317916436,0.0017126702005043626,-0.2416003793478012,0,0.010000001,0.010000001,0.03124121,-0.0073003173,0.001168837,-0.0045995372,0.010498305,0.0104983095,0.00092968653,5.0764967e-05,6.132818e-05,-5.189857e-05,2,0,1
318506857,318400486,318406435,-0.04158424586057663,-0.20654653012752533,0,0.010000001,0.010000001,0.032110523,-0.017701894,0.014122202,-0.0035404898,0.01050273,0.010502727,0.0009817312,0.0002983578,0.00039174376,-4.910701e-05,2,0,1
319016946,318915028,318916437,-0.04064439237117767,-0.1830662488937378,0,0.010000001,0.010000001,0.0070014,-0.005754128,0.0034381393,-0.007870901,0.010491887,0.010491891,4.6721434e-05,3.1557698e-05,0.000120196346,-0.00018161577,2,0,1
319506854,319398332,319406435,-0.04308760538697243,-0.1420104205608368,0,0.010000001,0.010000001,0.007107988,0.0069721937,0.0034324427,-0.013141231,0.010510959,0.010510986,4.8067446e-05,4.6248264e-05,8.2261125e-05,-0.0003253546,2,0,1
319996885,319889221,319896435,-0.04206013306975365,-0.11349818110466003,0,0.010000001,0.010000001,-0.0026278459,-0.0039455965,0.003127689,-0.005417842,0.010534479,0.010534458,6.555211e-06,1.4777914e-05,0.0001161386,-0.00013081323,2,0,1
320506863,320398954,320406435,-0.02223615162074566,-0.11692957580089569,0,0.010000001,0.010000001,0.0011761133,0.004861623,-0.0013850571,-0.005812594,0.010502955,0.010502899,1.3170031e-06,2.2503673e-05,-5.3733285e-05,-0.00017280516,2,0,1
321016880,320909967,320916434,0.013329856097698212,-0.06287110596895218,0,0.010000001,0.010000001,-0.0055145156,-0.03187631,-0.005199924,-0.012311402,0.010505775,0.01050573,2.8945871e-05,0.00096718577,-0.00010527867,-0.00029455827,2,0,1
321516880,321412049,321416436,0.027386188507080078,-0.1280553787946701,0,0.010000001,0.010000001,0.010635927,0.02112592,-0.0067806044,0.0017248011,0.01052702,0.010527012,0.00010745961,0.00042396123,-0.0001086622,3.1270207e-05,2,0,1
322016881,321906652,321916437,0.02176569402217865,-0.15980397164821625,0,0.010000001,0.010000001,0.0043472983,-0.007306561,0.0036980994,0.006909273,0.010525235,0.01052527,1.7955896e-05,5.0721577e-05,6.941033e-05,0.00026432335,2,0,1
