timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality
438605163,438604603,40,nan,0,32636,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
439092450,439091891,40,nan,0,32672,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
439595339,439594779,40,nan,0,32709,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
440103775,440103217,40,nan,0,32747,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
440605354,440604792,40,nan,0,32784,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
441085242,441084681,40,nan,0,32820,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
441594528,441593453,40,nan,0,32858,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
442095374,442094813,40,nan,0,32895,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
442605163,442604604,40,nan,0,32933,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
443106146,443105586,40,nan,0,32970,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
443593273,443592678,40,nan,0,33007,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
444094565,444093509,40,nan,0,33044,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
444605169,444604608,40,nan,0,33082,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
445106177,445105459,40,nan,0,33119,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
445594507,445593650,40,nan,0,33156,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
446097807,446097248,40,nan,0,33193,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
446605963,446605305,40,nan,0,33231,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
447106050,447105490,40,nan,0,33268,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
447593344,447592785,40,nan,0,33304,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
448095362,448094802,40,nan,0,33342,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
448605388,448604828,40,nan,0,33380,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
449107043,449106419,40,nan,0,33417,0,1502,1499,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
449595960,449595306,40,nan,0,33453,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
450097894,450097335,40,nan,0,33491,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
450607767,450607191,40,nan,0,33529,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
451108093,451107533,40,nan,0,33566,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
451594295,451593476,40,nan,0,33602,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
452095011,452094450,40,nan,0,33639,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
452605152,452604581,40,nan,0,33677,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
453107777,453107176,40,nan,0,33715,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
453596058,453595490,40,nan,0,33751,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
454098279,454097704,40,nan,0,33788,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
454607646,454607034,40,nan,0,33826,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
455087655,455087095,40,nan,0,33862,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
455597440,455596880,40,nan,0,33900,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
456099093,456098452,40,nan,0,33937,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
456608596,456608036,40,nan,0,33975,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
457110009,457109432,40,nan,0,34012,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
457597655,457597086,40,nan,0,34049,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
458097999,458097439,40,nan,0,34086,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
458587766,458587184,40,nan,0,34122,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
459089651,459089091,40,nan,0,34160,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
459598511,459597951,40,nan,0,34197,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
460101413,460100849,40,nan,0,34235,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
460589653,460589093,40,nan,0,34271,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
461091972,461091411,40,nan,0,34309,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
461603226,461602646,40,nan,0,34347,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
462104523,462103673,40,nan,0,34384,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
462591999,462591412,40,nan,0,34420,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
463093228,463092668,40,nan,0,34458,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
463603565,463603006,40,nan,0,34496,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
464107036,464106454,40,nan,0,34533,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
464594367,464593246,40,nan,0,34569,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
465096001,465095437,40,nan,0,34607,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
465605319,465604754,40,nan,0,34644,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
466106021,466105437,40,nan,0,34682,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
466592653,466592029,40,nan,0,34718,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
467094508,467093280,40,nan,0,34755,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
467604293,467603410,40,nan,0,34793,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
468106109,468105180,40,nan,0,34831,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
468595445,468594885,40,nan,0,34867,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
469096821,469096260,40,nan,0,34904,0,1502,1499,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
469607478,469606889,40,nan,0,34942,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
470109099,470108528,40,nan,0,34980,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
470596111,470595485,40,nan,0,35016,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
471098291,471097731,40,nan,0,35053,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
471607646,471607033,40,nan,0,35091,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
472110033,472109431,40,nan,0,35128,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
472597656,472597096,40,nan,0,35165,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
473099223,473098663,40,nan,0,35202,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
473607646,473607086,40,nan,0,35240,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
474107919,474107359,40,nan,0,35277,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
474596131,474595568,40,nan,0,35313,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
475099088,475098456,40,nan,0,35351,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
475609655,475609095,40,nan,0,35389,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
476090861,476090301,40,nan,0,35425,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
476600857,476600297,40,nan,0,35463,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
477101604,477100971,40,nan,0,35500,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
477589983,477589406,40,nan,0,35536,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
478090308,478089749,40,nan,0,35573,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
478600278,478599718,40,nan,0,35611,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
479102450,479101890,40,nan,0,35649,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
479590830,479590157,40,nan,0,35685,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
480091602,480090974,40,nan,0,35722,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
480601450,480600862,40,nan,0,35760,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
481102979,481102420,40,nan,0,35798,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
481591411,481590725,40,nan,0,35834,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
482090878,482090318,40,nan,0,35871,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
482590296,482589737,40,nan,0,35908,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
483099649,483099089,40,nan,0,35946,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
483601430,483600845,40,nan,0,35984,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
484090298,484089738,40,nan,0,36020,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
484591602,484590976,40,nan,0,36057,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
485101411,485100829,40,nan,0,36095,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
485602503,485601929,40,nan,0,36132,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
486090269,486089707,40,nan,0,36169,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
486590878,486590318,40,nan,0,36206,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
487100993,487100434,40,nan,0,36244,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
487602450,487601890,40,nan,0,36281,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
488090005,488089429,40,nan,0,36317,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
488590308,488589749,40,nan,0,36355,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
489099654,489099094,40,nan,0,36393,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
489601615,489600970,40,nan,0,36430,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
490089218,490088652,40,nan,0,36466,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
490589663,490589103,40,nan,0,36503,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
491100009,491099432,40,nan,0,36541,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
491600710,491600151,40,nan,0,36579,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
492089212,492088650,40,nan,0,36615,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
492590320,492589709,40,nan,0,36652,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
493099651,493099091,40,nan,0,36690,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
493601605,493600971,40,nan,0,36728,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
494090279,494089716,40,nan,0,36764,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
494592720,494592157,40,nan,0,36801,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
495104524,495103432,40,nan,0,36839,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
495606123,495605562,40,nan,0,36877,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
496093558,496093000,40,nan,0,36913,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
496596206,496595645,40,nan,0,36950,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
497105167,497104607,40,nan,0,36988,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
497606175,497605483,40,nan,0,37026,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
498092985,498092425,40,nan,0,37062,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
498595346,498594786,40,nan,0,37099,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
499105715,499105156,40,nan,0,37137,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
499606083,499605523,40,nan,0,37174,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
500093229,500092648,40,nan,0,37211,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
500595031,500594470,40,nan,0,37248,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
501104508,501103342,40,nan,0,37286,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
501606156,501605528,40,nan,0,37323,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
502094329,502093655,40,nan,0,37359,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
502594507,502593656,40,nan,0,37397,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
503104556,503103478,40,nan,0,37435,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
503607654,503607029,40,nan,0,37472,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
504095228,504094611,40,nan,0,37508,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
504597034,504596428,40,nan,0,37546,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
505107645,505107043,40,nan,0,37584,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
505608213,505607652,40,nan,0,37621,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
506096079,506095504,40,nan,0,37657,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
506598220,506597659,40,nan,0,37695,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
507108617,507108058,40,nan,0,37733,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
507589793,507589228,40,nan,0,37768,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
508099223,508098663,40,nan,0,37806,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
508600853,508600294,40,nan,0,37844,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
509089259,509088653,40,nan,0,37880,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
509590319,509589753,40,nan,0,37917,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
510099235,510098675,40,nan,0,37955,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
510600293,510599734,40,nan,0,37992,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
511088703,511088142,40,nan,0,38029,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
511589261,511588678,40,nan,0,38066,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
512098404,512097844,40,nan,0,38104,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
512599925,512599365,40,nan,0,38141,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
513107649,513107086,40,nan,0,38179,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
513608327,513607766,40,nan,0,38216,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
514097653,514097034,40,nan,0,38253,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
514598491,514597931,40,nan,0,38290,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
515108615,515108055,40,nan,0,38328,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
515609230,515608671,40,nan,0,38365,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
516095356,516094796,40,nan,0,38401,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
516595973,516595350,40,nan,0,38439,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
517106144,517105180,40,nan,0,38476,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
517608614,517608055,40,nan,0,38514,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
518097883,518097322,40,nan,0,38550,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
518600281,518599716,40,nan,0,38588,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
519089358,519088798,40,nan,0,38624,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
519590945,519590294,40,nan,0,38661,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
520099934,520099375,40,nan,0,38699,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
520601733,520601172,40,nan,0,38737,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
521110710,521110150,40,nan,0,38774,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
521589652,521589092,40,nan,0,38810,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
522097659,522097099,40,nan,0,38848,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
522598616,522598056,40,nan,0,38885,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
523109094,523108515,40,nan,0,38923,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
523610288,523609728,40,nan,0,38960,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
524098208,524097648,40,nan,0,38997,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
524599935,524599376,40,nan,0,39034,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
525087443,525086883,40,nan,0,39070,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
525588490,525587930,40,nan,0,39108,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
526097646,526097034,40,nan,0,39145,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
526597441,526596881,40,nan,0,39183,0,1502,1498,999,1498,1499,999,999,999,999,1504,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4,-1
