timestamp,voltage5v_v,voltage_payload_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid,payload_v_valid
452087018,5.034796,0.0,3.3340392,3.3288023,3.324774,3.3241699,15,0,1,0,1,0,0,0,0,0
452587018,5.036911,0.0,3.3174224,3.3322265,3.326889,3.3253784,15,0,1,0,1,0,0,0,0,0
453087017,5.0294585,0.0,3.3296082,3.3296082,3.3289032,3.3226593,15,0,1,0,1,0,0,0,0,0
453587018,5.0315733,0.0,3.331018,3.3274932,3.325781,3.326587,15,0,1,0,1,0,0,0,0,0
454097020,5.0341916,0.0,3.3039277,3.3306153,3.3253784,3.3252776,15,0,1,0,1,0,0,0,0,0
454597017,5.037918,0.0,3.3347442,3.3281982,3.3256805,3.327191,15,0,1,0,1,0,0,0,0,0
455087018,5.039328,0.0,3.3071501,3.3291047,3.3249755,3.324774,15,0,1,0,1,0,0,0,0,0
455587018,5.0358033,0.0,3.3128905,3.331018,3.3285003,3.3269897,15,0,1,0,1,0,0,0,0,0
456087019,5.0378175,0.0,3.3026183,3.3301117,3.3267882,3.325781,15,0,1,0,1,0,0,0,0,0
456587021,5.0296597,0.0,3.3064454,3.331421,3.325781,3.324472,15,0,1,0,1,0,0,0,0,0
457087019,5.024121,0.0,3.304834,3.3292053,3.3289032,3.3296082,15,0,1,0,1,0,0,0,0,0
457597018,5.029559,0.0,3.306546,3.3274932,3.3298094,3.3263855,15,0,1,0,1,0,0,0,0,0
458087018,5.0314727,0.0,3.3060424,3.3294067,3.3243713,3.325781,15,0,1,0,1,0,0,0,0,0
458587018,5.0378175,0.0,3.3316224,3.3279967,3.3252776,3.325781,15,0,1,0,1,0,0,0,0,0
459087018,5.035501,0.0,3.3332336,3.327896,3.3290038,3.324472,15,0,1,0,1,0,0,0,0,0
459587017,5.034897,0.0,3.3022156,3.330313,3.3276947,3.3269897,15,0,1,0,1,0,0,0,0,0
460087018,5.0159636,0.0,3.305136,3.327594,3.3273926,3.32558,15,0,1,0,1,0,0,0,0,0
460587018,5.032379,0.0,3.3305144,3.3279967,3.3292053,3.3295074,15,0,1,0,1,0,0,0,0,0
461097019,5.0322785,0.0,3.318631,3.326889,3.3242705,3.3270905,15,0,1,0,1,0,0,0,0,0
461587018,5.0342927,0.0,3.3270905,3.3282988,3.3243713,3.326889,15,0,1,0,1,0,0,0,0,0
462087028,5.037112,0.0,3.3346436,3.3288023,3.3248749,3.3239684,15,0,1,0,1,0,0,0,0,0
462587018,5.0321774,0.0,3.332428,3.3260834,3.326587,3.3301117,15,0,1,0,1,0,0,0,0,0
463087018,5.030768,0.0,3.3032227,3.333133,3.3250763,3.3277953,15,0,1,0,1,0,0,0,0,0
463587018,5.035098,0.0,3.3038268,3.331018,3.32558,3.3248749,15,0,1,0,1,0,0,0,0,0
464087017,5.032681,0.0,3.302417,3.330716,3.3267882,3.3246734,15,0,1,0,1,0,0,0,0,0
464597018,5.04104,0.0,3.3117828,3.3276947,3.3277953,3.3290038,15,0,1,0,1,0,0,0,0,0
465097018,5.033487,0.0,3.3151062,3.327594,3.3289032,3.326486,15,0,1,0,1,0,0,0,0,0
465587018,5.0356016,0.0,3.3350463,3.3282988,3.329306,3.325882,15,0,1,0,1,0,0,0,0,0
466087018,5.0288544,0.0,3.31994,3.3276947,3.3240693,3.3249755,15,0,1,0,1,0,0,0,0,0
466587018,5.031674,0.0,3.320343,3.3274932,3.3294067,3.325781,15,0,1,0,1,0,0,0,0,0
467087018,5.0398316,0.0,3.304834,3.331421,3.3260834,3.3267882,15,0,1,0,1,0,0,0,0,0
467587019,5.030768,0.0,3.3184295,3.3286011,3.3226593,3.3245728,15,0,1,0,1,0,0,0,0,0
468097020,5.037616,0.0,3.3332336,3.3279967,3.3233643,3.3290038,15,0,1,0,1,0,0,0,0,0
468587018,5.037314,0.0,3.3353484,3.3283997,3.325781,3.3240693,15,0,1,0,1,0,0,0,0,0
469087018,5.0378175,0.0,3.3121855,3.3306153,3.3259826,3.327191,15,0,1,0,1,0,0,0,0,0
469587018,5.034091,0.0,3.3356507,3.3274932,3.3274932,3.3267882,15,0,1,0,1,0,0,0,0,0
470087018,5.0378175,0.0,3.3166168,3.327896,3.327594,3.323767,15,0,1,0,1,0,0,0,0,0
470587018,5.0335875,0.0,3.3229613,3.3281982,3.3274932,3.326587,15,0,1,0,1,0,0,0,0,0
471087018,5.0378175,0.0,3.318933,3.327594,3.3298094,3.329306,15,0,1,0,1,0,0,0,0,0
471597018,5.0229125,0.0,3.305539,3.3286011,3.3266876,3.3232634,15,0,1,0,1,0,0,0,0,0
472097018,5.0370116,0.0,3.3235657,3.331421,3.3260834,3.3243713,15,0,1,0,1,0,0,0,0,0
472587018,5.029962,0.0,3.304834,3.3270905,3.325479,3.325177,15,0,1,0,1,0,0,0,0,0
473087018,5.0378175,0.0,3.3326294,3.3274932,3.3304138,3.3267882,15,0,1,0,1,0,0,0,0,0
473587017,5.038623,0.0,3.3033233,3.3311188,3.3277953,3.3256805,15,0,1,0,1,0,0,0,0,0
474087018,5.0358033,0.0,3.3104737,3.3256805,3.327896,3.3263855,15,0,1,0,1,0,0,0,0,0
474587018,5.035702,0.0,3.3340392,3.3277953,3.32558,3.3246734,15,0,1,0,1,0,0,0,0,0
475097018,5.0397305,0.0,3.3060424,3.331421,3.3277953,3.3239684,15,0,1,0,1,0,0,0,0,0
475587018,5.031775,0.0,3.3045318,3.331018,3.3296082,3.325781,15,0,1,0,1,0,0,0,0,0
476087030,5.0314727,0.0,3.317926,3.3286011,3.3283997,3.326486,15,0,1,0,1,0,0,0,0,0
476587018,5.0380187,0.0,3.325781,3.331018,3.3297088,3.3267882,15,0,1,0,1,0,0,0,0,0
477087018,5.0377164,0.0,3.3045318,3.3294067,3.3256805,3.3285003,15,0,1,0,1,0,0,0,0,0
477587017,5.0321774,0.0,3.3086607,3.3299103,3.325882,3.3241699,15,0,1,0,1,0,0,0,0,0
478097020,5.0409393,0.0,3.3073516,3.3302124,3.3259826,3.3246734,15,0,1,0,1,0,0,0,0,0
478597018,5.0395293,0.0,3.3289032,3.3269897,3.3289032,3.3263855,15,0,1,0,1,0,0,0,0,0
479087018,5.039227,0.0,3.3045318,3.3316224,3.326587,3.3291047,15,0,1,0,1,0,0,0,0,0
479587017,5.0296597,0.0,3.3330321,3.3302124,3.326587,3.3269897,15,0,1,0,1,0,0,0,0,0
480087019,5.0366087,0.0,3.33273,3.3286011,3.3283997,3.3259826,15,0,1,0,1,0,0,0,0,0
480587018,5.0332856,0.0,3.302719,3.3286011,3.3276947,3.32558,15,0,1,0,1,0,0,0,0,0
481087018,5.0318756,0.0,3.3111784,3.3306153,3.3289032,3.3253784,15,0,1,0,1,0,0,0,0,0
481597020,5.0331845,0.0,3.312689,3.3272917,3.32558,3.3245728,15,0,1,0,1,0,0,0,0,0
482097018,5.0318756,0.0,3.305841,3.330313,3.3285003,3.3252776,15,0,1,0,1,0,0,0,0,0
482597018,5.0374146,0.0,3.3204436,3.332025,3.3253784,3.3269897,15,0,1,0,1,0,0,0,0,0
483087018,5.036206,0.0,3.3016112,3.3296082,3.3295074,3.3263855,15,0,1,0,1,0,0,0,0,0
483587018,5.0063963,0.0,3.3299103,3.3290038,3.3246734,3.3266876,15,0,1,0,1,0,0,0,0,0
484087018,5.0314727,0.0,3.3223572,3.3273926,3.326889,3.3249755,15,0,1,0,1,0,0,0,0,0
484587018,5.030566,0.0,3.3201416,3.3279967,3.3286011,3.3240693,15,0,1,0,1,0,0,0,0,0
485087018,5.029559,0.0,3.3022156,3.3280976,3.3290038,3.3266876,15,0,1,0,1,0,0,0,0,0
485597018,5.035098,0.0,3.3201416,3.3281982,3.3291047,3.3259826,15,0,1,0,1,0,0,0,0,0
486097018,5.0345945,0.0,3.331723,3.3276947,3.327594,3.3267882,15,0,1,0,1,0,0,0,0,0
486587018,5.025833,0.0,3.3315215,3.3296082,3.326889,3.324472,15,0,1,0,1,0,0,0,0,0
487087018,5.0170712,0.0,3.333435,3.3276947,3.3279967,3.327594,15,0,1,0,1,0,0,0,0,0
487587017,5.033789,0.0,3.3158112,3.3305144,3.32558,3.324472,15,0,1,0,1,0,0,0,0,0
488087018,5.036105,0.0,3.3347442,3.3289032,3.3246734,3.326889,15,0,1,0,1,0,0,0,0,0
488587018,5.035501,0.0,3.3342407,3.3304138,3.3245728,3.3277953,15,0,1,0,1,0,0,0,0,0
489097018,5.034091,0.0,3.315509,3.3280976,3.3287017,3.3266876,15,0,1,0,1,0,0,0,0,0
489597018,5.0249267,0.0,3.3057404,3.3299103,3.3309174,3.3215516,15,0,1,0,1,0,0,0,0,0
490087018,5.0341916,0.0,3.3329315,3.3276947,3.3283997,3.327896,15,0,1,0,1,0,0,0,0,0
490587018,5.025128,0.0,3.3030212,3.3312194,3.3245728,3.3270905,15,0,1,0,1,0,0,0,0,0
491087018,5.037314,0.0,3.3046324,3.3270905,3.3290038,3.3273926,15,0,1,0,1,0,0,0,0,0
491587018,5.0436583,0.0,3.3253784,3.3272917,3.3262846,3.3290038,15,0,1,0,1,0,0,0,0,0
492087018,5.0314727,0.0,3.3108764,3.3282988,3.3277953,3.3252776,15,0,1,0,1,0,0,0,0,0
492597018,5.0193877,0.0,3.3249755,3.3270905,3.331421,3.327191,15,0,1,0,1,0,0,0,0,0
493087018,5.0286527,0.0,3.315509,3.3280976,3.3280976,3.3259826,15,0,1,0,1,0,0,0,0,0
493587018,5.0370116,0.0,3.31994,3.3304138,3.3274932,3.3296082,15,0,1,0,1,0,0,0,0,0
494087018,5.03963,0.0,3.3221557,3.3292053,3.324472,3.325882,15,0,1,0,1,0,0,0,0,0
494587018,5.0385222,0.0,3.3170197,3.3302124,3.325479,3.3273926,15,0,1,0,1,0,0,0,0,0
495087018,5.0321774,0.0,3.3325286,3.3286011,3.3232634,3.3248749,15,0,1,0,1,0,0,0,0,0
495587018,5.0210996,0.0,3.3315215,3.3295074,3.3286011,3.3292053,15,0,1,0,1,0,0,0,0,0
496097018,5.037918,0.0,3.330313,3.3311188,3.327191,3.3263855,15,0,1,0,1,0,0,0,0,0
496587018,5.029358,0.0,3.3095672,3.3286011,3.3294067,3.3250763,15,0,1,0,1,0,0,0,0,0
497087018,5.0415435,0.0,3.306143,3.3288023,3.3285003,3.3288023,15,0,1,0,1,0,0,0,0,0
497587023,5.035702,0.0,3.305841,3.3297088,3.3249755,3.3270905,15,0,1,0,1,0,0,0,0,0
498087018,5.03963,0.0,3.3305144,3.329306,3.325781,3.3262846,15,0,1,0,1,0,0,0,0,0
498587018,5.0221066,0.0,3.302719,3.3318236,3.3252776,3.327594,15,0,1,0,1,0,0,0,0,0
499087018,5.0417447,0.0,3.3328307,3.3277953,3.3292053,3.327896,15,0,1,0,1,0,0,0,0,0
499597018,5.0370116,0.0,3.3350463,3.3319244,3.3282988,3.3277953,15,0,1,0,1,0,0,0,0,0
500097018,5.0277467,0.0,3.3029206,3.3305144,3.3286011,3.3267882,15,0,1,0,1,0,0,0,0,0
500587018,5.0366087,0.0,3.3230622,3.3290038,3.32558,3.3250763,15,0,1,0,1,0,0,0,0,0
501087019,5.0301633,0.0,3.320645,3.3295074,3.3299103,3.3306153,15,0,1,0,1,0,0,0,0,0
501587018,5.0143523,0.0,3.3330321,3.3246734,3.3302124,3.325177,15,0,1,0,1,0,0,0,0,0
502087018,5.038623,0.0,3.330716,3.3316224,3.3290038,3.3286011,15,0,1,0,1,0,0,0,0,0
502587018,5.0367093,0.0,3.3080566,3.329306,3.3267882,3.3273926,15,0,1,0,1,0,0,0,0,0
503097018,5.028955,0.0,3.314099,3.3302124,3.326889,3.3246734,15,0,1,0,1,0,0,0,0,0
503587031,5.0328827,0.0,3.3095672,3.3306153,3.3273926,3.325781,15,0,1,0,1,0,0,0,0,0
504087020,5.032681,0.0,3.307251,3.3312194,3.3266876,3.32558,15,0,1,0,1,0,0,0,0,0
504587018,5.021704,0.0,3.3147032,3.324774,3.3286011,3.3235657,15,0,1,0,1,0,0,0,0,0
505087018,5.032077,0.0,3.3308165,3.3298094,3.3266876,3.3283997,15,0,1,0,1,0,0,0,0,0
505587021,5.033386,0.0,3.3277953,3.3272917,3.3224578,3.3256805,15,0,1,0,1,0,0,0,0,0
506087018,5.0341916,0.0,3.306546,3.327594,3.3266876,3.3272917,15,0,1,0,1,0,0,0,0,0
506597017,5.0354004,0.0,3.3032227,3.3294067,3.3256805,3.3248749,15,0,1,0,1,0,0,0,0,0
507097018,5.0380187,0.0,3.3224578,3.327594,3.3298094,3.3274932,15,0,1,0,1,0,0,0,0,0
507587018,5.0229125,0.0,3.3292053,3.3252776,3.3279967,3.3249755,15,0,1,0,1,0,0,0,0,0
508087018,5.039227,0.0,3.3023162,3.3312194,3.3291047,3.32558,15,0,1,0,1,0,0,0,0,0
508587018,5.037515,0.0,3.304129,3.3292053,3.325882,3.3286011,15,0,1,0,1,0,0,0,0,0
509087018,5.029559,0.0,3.3136961,3.3299103,3.3241699,3.3252776,15,0,1,0,1,0,0,0,0,0
509587018,5.040234,0.0,3.3052368,3.3311188,3.326889,3.326587,15,0,1,0,1,0,0,0,0,0
510097032,5.035501,0.0,3.306244,3.330313,3.3273926,3.325781,15,0,1,0,1,0,0,0,0,0
510597018,5.0302644,0.0,3.3138976,3.3352478,3.3301117,3.3249755,15,0,1,0,1,0,0,0,0,0
511087018,5.0370116,0.0,3.3052368,3.3297088,3.3260834,3.327191,15,0,1,0,1,0,0,0,0,0
511587018,5.036307,0.0,3.331421,3.331018,3.3287017,3.3277953,15,0,1,0,1,0,0,0,0,0
512087021,5.0358033,0.0,3.322055,3.330313,3.3229613,3.3263855,15,0,1,0,1,0,0,0,0,0
512587018,5.039227,0.0,3.3057404,3.330011,3.3290038,3.32558,15,0,1,0,1,0,0,0,0,0
513087018,5.0370116,0.0,3.306143,3.3302124,3.3276947,3.3272917,15,0,1,0,1,0,0,0,0,0
513597018,5.028351,0.0,3.3325286,3.329306,3.327594,3.327191,15,0,1,0,1,0,0,0,0,0
514087018,5.036105,0.0,3.3168182,3.3292053,3.3269897,3.3285003,15,0,1,0,1,0,0,0,0,0
514587018,5.027545,0.0,3.3249755,3.3279967,3.3260834,3.3273926,15,0,1,0,1,0,0,0,0,0
515087021,5.032681,0.0,3.3136961,3.330011,3.326184,3.3263855,15,0,1,0,1,0,0,0,0,0
515587019,5.04104,0.0,3.3191345,3.3279967,3.3274932,3.3272917,15,0,1,0,1,0,0,0,0,0
516087018,5.030969,0.0,3.3032227,3.330313,3.3287017,3.3263855,15,0,1,0,1,0,0,0,0,0
516587018,5.03963,0.0,3.3238678,3.327191,3.3291047,3.325781,15,0,1,0,1,0,0,0,0,0
517097018,5.0391264,0.0,3.3355498,3.327896,3.3274932,3.3256805,15,0,1,0,1,0,0,0,0,0
517587021,5.033084,0.0,3.3052368,3.330313,3.326889,3.3281982,15,0,1,0,1,0,0,0,0,0
518087018,5.031674,0.0,3.3056395,3.3311188,3.3263855,3.327191,15,0,1,0,1,0,0,0,0,0
518587018,5.0325804,0.0,3.3157103,3.3304138,3.325479,3.3287017,15,0,1,0,1,0,0,0,0,0
519087019,5.0339904,0.0,3.313092,3.3283997,3.32558,3.3246734,15,0,1,0,1,0,0,0,0,0
519587018,5.0413423,0.0,3.332025,3.3301117,3.3294067,3.3281982,15,0,1,0,1,0,0,0,0,0
520087018,5.0385222,0.0,3.331421,3.3273926,3.325882,3.325479,15,0,1,0,1,0,0,0,0,0
520597017,5.036206,0.0,3.33414,3.3256805,3.3260834,3.327896,15,0,1,0,1,0,0,0,0,0
521087018,5.0329833,0.0,3.307251,3.3305144,3.3270905,3.3215516,15,0,1,0,1,0,0,0,0,0
521587018,5.030566,0.0,3.3205445,3.3269897,3.3294067,3.3269897,15,0,1,0,1,0,0,0,0,0
522087018,5.030365,0.0,3.3037262,3.3294067,3.3232634,3.325479,15,0,1,0,1,0,0,0,0,0
522587018,5.021402,0.0,3.3342407,3.3308165,3.3292053,3.3224578,15,0,1,0,1,0,0,0,0,0
523087019,5.0378175,0.0,3.3038268,3.3309174,3.3249755,3.3230622,15,0,1,0,1,0,0,0,0,0
523587018,5.0370116,0.0,3.3322265,3.3277953,3.326587,3.3273926,15,0,1,0,1,0,0,0,0,0
524097020,5.036206,0.0,3.3335357,3.3287017,3.3259826,3.3250763,15,0,1,0,1,0,0,0,0,0
524587018,5.0384216,0.0,3.3306153,3.3273926,3.3279967,3.3273926,15,0,1,0,1,0,0,0,0,0
525087017,5.041241,0.0,3.3319244,3.3292053,3.3282988,3.325882,15,0,1,0,1,0,0,0,0,0
525587017,5.0222077,0.0,3.3094666,3.330011,3.3279967,3.3330321,15,0,1,0,1,0,0,0,0,0
526087018,5.031674,0.0,3.3348448,3.330011,3.327594,3.326486,15,0,1,0,1,0,0,0,0,0
526587018,5.0429535,0.0,3.3359528,3.3285003,3.3260834,3.3281982,15,0,1,0,1,0,0,0,0,0
527087019,5.041241,0.0,3.304834,3.3301117,3.324774,3.3269897,15,0,1,0,1,0,0,0,0,0
527597018,5.034494,0.0,3.3214507,3.3285003,3.3283997,3.3228607,15,0,1,0,1,0,0,0,0,0
528087019,5.0384216,0.0,3.325781,3.3290038,3.326587,3.3270905,15,0,1,0,1,0,0,0,0,0
528587017,5.043759,0.0,3.3285003,3.3274932,3.3249755,3.3262846,15,0,1,0,1,0,0,0,0,0
529087018,5.041846,0.0,3.3326294,3.3280976,3.3236663,3.3227599,15,0,1,0,1,0,0,0,0,0
529587018,5.0482907,0.0,3.3080566,3.3302124,3.3280976,3.32558,15,0,1,0,1,0,0,0,0,0
530087018,5.0556426,0.0,3.3050354,3.3253784,3.3253784,3.3273926,15,0,1,0,1,0,0,0,0,0
530587018,5.0611815,0.0,3.3311188,3.3298094,3.326486,3.3290038,15,0,1,0,1,0,0,0,0,0
531097018,5.053326,0.0,3.3032227,3.3282988,3.3242705,3.3236663,15,0,1,0,1,0,0,0,0,0
531587018,5.0603757,0.0,3.305539,3.3298094,3.3230622,3.3243713,15,0,1,0,1,0,0,0,0,0
532087017,5.0581603,0.0,3.3299103,3.3289032,3.3298094,3.3225586,15,0,1,0,1,0,0,0,0,0
532587019,5.061383,0.0,3.3045318,3.3309174,3.326486,3.3250763,15,0,1,0,1,0,0,0,0,0
533087037,5.06521,0.0,3.3360534,3.3272917,3.326587,3.3248749,15,0,1,0,1,0,0,0,0,0
533587021,5.057959,0.0,3.3329315,3.327594,3.3256805,3.3279967,15,0,1,0,1,0,0,0,0,0
