timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
431556351,431556241,-0.0043868744,-0.011386773,-0.030783212
431577588,431577491,0.021543387,-0.01658741,-0.030533453
431595091,431594991,0.021570725,-0.020356348,-0.030420097
431616341,431616241,-0.005640219,-0.0113918735,-0.030313713
431637589,431637491,-0.004243832,-0.007171435,-0.03018171
431657589,431657491,0.026286287,-0.025783638,-0.029974412
431675092,431674991,0.03781601,-0.017916195,-0.029857064
431696341,431696241,-0.0111927185,-0.0026067207,-0.02978137
431717590,431717491,-0.0007200704,-0.022223543,-0.029687738
431735093,431734991,0.024403961,-0.011439151,-0.029518936
431756341,431756241,0.038183942,-0.012883608,-0.029328542
431777590,431777491,-0.018251847,-0.0058716857,-0.02921505
431797588,431797491,0.007963984,-0.010609496,-0.029141925
431815091,431814990,0.03202128,-0.015009217,-0.028977588
431836348,431836241,0.007621997,-0.0048292577,-0.028646708
431857589,431857491,-0.015222329,-0.011335119,-0.02842905
431875091,431874991,-0.008365227,-0.0054790736,-0.02825131
431896341,431896241,0.021588877,-0.012233373,-0.027967172
431917590,431917492,0.0066603897,-0.012688458,-0.02757968
431937588,431937491,-0.015765293,-0.011484427,-0.027356466
431956344,431956241,0.0026105992,0.0035564739,-0.027109643
431976341,431976241,0.0065569375,-0.010730163,-0.026783766
431997590,431997491,0.027333109,-0.013144682,-0.026402889
432015090,432014990,0.022050433,-0.004095262,-0.026205732
432036341,432036241,-0.026945867,-0.00081663387,-0.026097333
432057588,432057491,0.010947916,-0.012825965,-0.025857579
432077589,432077491,0.024483409,-0.017934797,-0.025670199
432095101,432095000,0.030184528,-0.011240427,-0.025512291
432116340,432116241,-0.025280032,-0.00794423,-0.025418147
432137589,432137491,0.022246037,-0.020435968,-0.025377443
432155098,432154991,0.0425932,-0.015316315,-0.025324833
432176340,432176241,-0.0009680123,-0.0031429012,-0.025254136
432197589,432197491,-0.0045656078,-0.01026494,-0.025351664
432217592,432217492,0.037083454,-0.01912342,-0.02539192
432235091,432234991,0.0523551,-0.013572631,-0.02537069
432256340,432256241,-0.007383224,-0.018809542,-0.02530685
432277589,432277491,-0.0030818952,-0.015628362,-0.025463508
432295091,432294991,0.01939479,-0.01592761,-0.02549149
432316341,432316241,0.010095104,-0.016755592,-0.025385475
432337590,432337491,-0.0072296388,-0.016733224,-0.025413658
432357590,432357491,0.0049451515,-0.0149741145,-0.025488349
432375091,432374991,0.019494552,-0.0046146116,-0.02546032
432396341,432396241,0.011122467,-0.02454491,-0.025284884
432417591,432417491,-0.009157562,-0.007558901,-0.025307609
432435099,432434991,0.0037125817,0.0014963008,-0.025286702
432456340,432456241,0.0054739956,-0.0051518683,-0.025222886
432477589,432477491,0.027676357,-0.010597235,-0.02517294
432497589,432497491,0.0025074014,0.007439571,-0.02535363
432516342,432516241,-0.015560734,0.0010663711,-0.02551978
432536341,432536241,0.012945943,-0.012432584,-0.025604568
432557589,432557491,0.017612087,-0.006813521,-0.025793545
432575095,432574994,0.023012685,-0.01013197,-0.026001334
432596340,432596241,-0.015059373,-0.013315866,-0.026256382
432617590,432617491,0.024280714,-0.01884909,-0.026472172
432637589,432637490,0.013747289,-0.0033251436,-0.026684592
432655092,432654991,-0.0049452153,-0.009619874,-0.026886517
432676341,432676241,-0.007258277,-0.017053984,-0.027146555
432697589,432697491,0.029992199,-0.018982269,-0.027304498
432715101,432714990,0.045712534,-0.021288034,-0.027456682
432736341,432736241,-0.009426219,-0.015316308,-0.027637316
432757590,432757491,0.025585726,-0.027075937,-0.0278144
432777591,432777491,0.038980816,-0.014901481,-0.02784247
432795092,432794991,0.014989893,-0.0053957137,-0.027820382
432816341,432816241,-0.00078400545,-0.01581747,-0.027885642
432837609,432837511,0.04347706,-0.013323744,-0.027870324
432855092,432854991,0.040693894,-0.013633931,-0.027770283
432876340,432876241,-0.0021170448,-0.010275559,-0.027637852
432897591,432897490,0.017404046,-0.012306374,-0.027675277
432917591,432917491,0.032931574,-0.016317215,-0.027536348
432935092,432934991,0.015469965,-0.014270735,-0.027382718
432956340,432956241,-0.008786836,-0.011799592,-0.027280446
432977590,432977491,0.016104905,-0.0045172353,-0.027222862
432995098,432994991,0.018921075,-0.0004940278,-0.027107658
433016340,433016241,0.022189964,-0.021973055,-0.026924878
433037589,433037491,0.0051917327,0.0039398866,-0.026973005
433057589,433057490,0.014392815,-0.0016590296,-0.026871946
433075091,433074991,0.0038663556,-0.0050688083,-0.026740057
433096341,433096241,0.004726122,-0.020069629,-0.026630772
433117588,433117490,-0.0037438609,0.0018747797,-0.026642485
433135092,433134991,-0.00774826,0.0048449063,-0.026609093
433156340,433156241,0.019860718,-0.015454286,-0.026468452
433177589,433177490,0.0017762948,-0.004090604,-0.026391147
433197590,433197491,-0.008513887,-0.0072514564,-0.026344964
433215094,433214990,0.003073455,0.0081104655,-0.026299514
433236341,433236241,0.026787102,0.004099586,-0.026114548
433257588,433257491,-0.011379242,0.0013644658,-0.02600697
433275100,433274991,-0.016740344,-0.00013570678,-0.025925895
433296341,433296241,0.029968219,-0.0021256881,-0.02582641
433317590,433317491,0.019439073,0.0049717906,-0.02558966
433337589,433337491,-0.008400611,-0.0009257668,-0.025448093
433355091,433354991,-0.0020534093,0.00041252695,-0.025335066
433376341,433376241,0.039828856,-0.004406908,-0.025061496
433397590,433397491,0.009036594,-0.009032029,-0.024701335
433415095,433414990,0.00058009056,-0.0032701553,-0.024523128
433436341,433436241,0.0011951601,-0.010406141,-0.024413276
433457589,433457490,0.026914455,-0.019077182,-0.023988629
433477589,433477490,0.008809477,-0.0065233656,-0.023683753
433495091,433494991,-0.0021758915,-0.007882304,-0.023415282
433516341,433516241,0.012027071,-0.018077962,-0.023080831
433537598,433537491,0.00948037,-0.018794356,-0.022602048
433555090,433554991,0.021123448,-0.023063967,-0.022413185
433576341,433576241,-0.0068022874,-0.013045519,-0.022224722
433597588,433597490,0.0036537664,-0.007916953,-0.021941585
