timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,hdg_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,mag_inclination_deg,mag_inclination_ref_deg,mag_strength_gs,mag_strength_ref_gs,gps_check_fail_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_height,pre_flt_fail_innov_pos_horiz,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
273715941,273615661,1077891,0.00024158503,0.010112997,0.011524409,0,0.03776816,0.023372594,0.0055211955,nan,0.02557503,0.006158189,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
273915939,273815661,1077891,0.00021158079,0.008527508,0.012388062,0,0.035674896,0.022658044,0.0032814522,nan,0.021420587,0.005503583,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
274115946,274015661,1077891,0.0002583847,0.010652252,0.014041663,0,0.03413571,0.022039501,0.0059133805,nan,0.01815807,0.0077040214,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
274316077,274215661,1077891,0.00015024391,0.007988515,0.013571088,0,0.03295767,0.021487745,0.0071336757,nan,0.014571659,0.008289832,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
274515932,274415661,1077891,0.00011998636,0.006832133,0.011724688,0,0.03298686,0.021522924,0.007436025,nan,0.012221872,0.008360086,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
274716109,274615661,1077891,0.00017892964,0.007618558,0.011838498,0,0.032673527,0.021352246,0.0077209156,nan,0.010324532,0.0089615565,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
274916077,274815661,1077891,0.00013625469,0.007212337,0.011674005,0,0.031846993,0.020840786,0.008272259,nan,0.008530799,0.010257736,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
275116078,275015661,1077891,0.00025351028,0.010754064,0.014515652,0,0.031814538,0.02077529,0.00872674,nan,0.009145141,0.012255775,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
275316108,275215661,1077891,0.0005651993,0.015261625,0.01693789,0,0.03148058,0.02050759,0.008670791,nan,0.012578527,0.012534471,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
275515927,275415661,1077891,0.0004607448,0.01476415,0.016249739,0,0.032143768,0.020801084,0.008385437,nan,0.014973385,0.012349254,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
275715931,275615661,1077891,0.00040574963,0.01312081,0.015954651,0,0.031911027,0.020637626,0.008657852,nan,0.014621901,0.0127578415,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
275916078,275815661,1077891,0.0002696748,0.00973021,0.013029459,0,0.031751856,0.020528298,0.008865026,nan,0.012199913,0.013469966,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
276116079,276015661,1077891,0.00017727309,0.0052258405,0.00814446,0,0.031545497,0.020409886,0.0090952255,nan,0.010213347,0.0127898855,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
276316077,276215661,1077891,0.00034654152,0.005629332,0.007330683,0,0.031393737,0.020323753,0.009443737,nan,0.010000917,0.012189392,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
276516082,276415661,1077891,0.00050424604,0.012451691,0.009625275,0,0.031738054,0.020529896,0.00926659,nan,0.012202132,0.011776932,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
276716093,276615661,1077891,0.00047253826,0.013733908,0.012357017,0,0.031403795,0.020352403,0.009259488,nan,0.011732656,0.0134451855,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
276916079,276815661,1077891,0.0005330667,0.013333862,0.012459669,0,0.03134344,0.02030559,0.009572241,nan,0.00825854,0.013199041,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
277116078,277015661,1077891,0.00020792319,0.009797282,0.010585211,0,0.031129166,0.020195704,0.00970174,nan,0.007065609,0.012057029,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
277315966,277215661,1077891,0.00029617414,0.012027759,0.012236611,0,0.031761423,0.020541498,0.009401342,nan,0.00999212,0.012107088,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
277516080,277415661,1077891,0.0008742507,0.02387988,0.021639537,0,0.031020274,0.02013138,0.009502923,nan,0.020246893,0.011412492,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
277716086,277615661,1077891,0.00033070392,0.013298533,0.014761027,0,0.031043649,0.020144908,0.008677823,nan,0.01753975,0.013239572,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
277916115,277815661,1077891,0.0003943605,0.0038216058,0.0033102983,0,0.031153388,0.020205019,0.007937223,nan,0.012375281,0.012197433,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
278116078,278015661,1077891,0.00021780726,0.004147113,0.0035870646,0,0.03115797,0.020218918,0.008695905,nan,0.010869131,0.010754791,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
278316095,278215661,1077891,0.00026919149,0.00947193,0.008370721,0,0.0317677,0.02056983,0.008211482,nan,0.00654019,0.009319251,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
278516135,278415661,1077891,0.0012715996,0.02997926,0.021639295,0,0.032825094,0.021179553,0.009795588,nan,0.071915485,0.015207475,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
278715931,278615661,1077891,0.0005566977,0.014050129,0.009829227,0,0.034087673,0.021928012,0.019431481,nan,0.15883924,0.006991343,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
278915935,278815661,1077891,0.0021007375,0.04151647,0.03517837,0,0.033198558,0.021497456,0.01655087,nan,0.13663629,0.0050543314,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
279115935,279015661,1077891,0.0004711019,0.018777747,0.020459449,0,0.032874864,0.021308154,0.01246959,nan,0.11192906,0.007075729,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
279316080,279215661,1077891,0.00089195993,0.02469643,0.02454226,0,0.03131981,0.020414287,0.0080188485,nan,0.090867236,0.0067722937,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
279516077,279415661,1077891,0.0008036951,0.024220623,0.025194984,0,0.031119922,0.020250747,0.005239362,nan,0.07723271,0.007887111,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
279715934,279615661,1077891,0.0010989431,0.028643835,0.028088018,0,0.031265307,0.020280836,0.002116128,nan,0.067756906,0.008331776,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
279916079,279815661,1077891,0.00076978194,0.023128295,0.022332957,0,0.030669758,0.019935736,0.003485943,nan,0.056523617,0.0044302805,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
280115932,280015661,1077891,0.00054380676,0.0169319,0.015473386,0,0.031080617,0.020141,0.0070734466,nan,0.046230134,0.0035700863,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
280316087,280215661,1077891,0.0005880828,0.011938848,0.011646578,0,0.030189535,0.019638285,0.007102241,nan,0.040767882,0.00482276,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
280515967,280415661,1077891,0.00038916265,0.0048538437,0.0056310687,0,0.030825814,0.019977909,0.0074833753,nan,0.034489308,0.0050240722,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
280715939,280615661,1077891,0.0004432319,0.008998284,0.0063929087,0,0.03172602,0.020500347,0.007909807,nan,0.028682217,0.0037275767,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
280916102,280815661,1077891,0.0005780762,0.017093346,0.014814238,0,0.03216187,0.02078722,0.00860125,nan,0.022867685,0.0044173077,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
281116087,281015661,1077891,0.0002693392,0.016059984,0.016366497,0,0.031065758,0.02020636,0.008600036,nan,0.018238798,0.008766145,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
281316084,281215661,29315,0.00050954864,0.02093847,0.021014355,0,0.030896375,0.020110773,0.008616133,nan,0.009162698,0.0077653825,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
281515934,281415661,29315,0.0004068018,0.020249587,0.021495122,0,0.03116705,0.020223392,0.008569022,nan,0.007583599,0.008033032,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
281716085,281615661,29315,0.00042840085,0.019464921,0.021351589,0,0.03126251,0.02026775,0.009062296,nan,0.013768825,0.007386254,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
281915936,281815661,29315,0.00027895125,0.008381237,0.0109746065,0,0.031354364,0.02030984,0.008203281,nan,0.007944481,0.0071517867,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
282116085,282015661,29315,0.000115879826,0.008188278,0.01009864,0,0.030823542,0.020007528,0.007557032,nan,0.006730998,0.009582914,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
282316077,282215670,29315,0.00013731096,0.01208825,0.013165052,0,0.0309982,0.020099983,0.0071055917,nan,0.00771115,0.011488107,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
282515936,282415661,29315,0.0006354838,0.017049754,0.016306985,0,0.032446098,0.020907123,0.0069968444,nan,0.016825888,0.01104667,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
282716078,282615661,29315,0.00032815232,0.012146874,0.012527814,0,0.03125262,0.020286258,0.007601272,nan,0.016636243,0.010669517,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
282916077,282815661,29315,0.00040909825,0.013901147,0.013518431,0,0.030545566,0.019885093,0.00825572,nan,0.016574321,0.009571243,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
283116166,283015661,29315,0.0007700229,0.02017804,0.018188378,0,0.030740878,0.01997832,0.009135949,nan,0.022169583,0.007978428,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
283316081,283215661,29315,0.00012712683,0.0048413225,0.0063387905,0,0.030892149,0.020058284,0.008658801,nan,0.017593956,0.0077675786,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
283515932,283415661,29315,0.0001284468,0.0040559196,0.004583864,0,0.031529732,0.020424947,0.008267685,nan,0.014776768,0.00640781,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
283716126,283615661,29315,0.00011993928,0.0053956173,0.005999269,0,0.030769445,0.020010997,0.007845314,nan,0.011928087,0.0051694214,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
283916085,283815661,29315,0.00023646919,0.003774044,0.0041777217,0,0.03040374,0.019790249,0.0077482867,nan,0.011015916,0.0075880596,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
284115934,284015661,29315,0.00031855208,0.0060874787,0.005262776,0,0.031266835,0.020269977,0.008137667,nan,0.012340584,0.0070209447,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
284315930,284215661,29315,0.00031321147,0.009393718,0.009441652,0,0.031378157,0.020334972,0.00753673,nan,0.0084607955,0.004931799,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
284515932,284415661,29315,0.00038154982,0.012659319,0.012470412,0,0.031559564,0.020430483,0.0073980414,nan,0.0066209943,0.005660937,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
284716078,284615661,29315,0.00084905955,0.02391555,0.021886144,0,0.03130702,0.020318646,0.007287888,nan,0.018872205,0.0051576775,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
284916080,284815661,29315,0.0007430553,0.0181628,0.016534002,0,0.031702574,0.020558437,0.006489031,nan,0.025196685,0.0037305155,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
285115947,285015661,29315,0.0010526143,0.023970641,0.021505019,0,0.031419024,0.020402575,0.0057115485,nan,0.02820726,0.005792383,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
285316090,285215661,29315,0.00015719328,0.008568887,0.009715669,0,0.030667903,0.019968148,0.005659977,nan,0.022806242,0.00515431,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
285515934,285415661,29315,0.00014181358,0.0066945516,0.007584069,0,0.03151594,0.020414365,0.0061919494,nan,0.019575821,0.002995438,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
285716147,285615661,29315,0.00044511424,0.008160988,0.007687371,0,0.032095388,0.020739138,0.0060172332,nan,0.01703138,0.0052687926,nan,nan,nan,0.0,3407890,3407890,6780433,396809,nan,nan,nan,nan,0,303,7,1,14,6,1,0,0,0,0,0,0,0,0
