timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
383825744,383825661,3407890,-6.283582,-9.307459,-26.758196,35.477055,0,0,0,0,8
384823263,384823182,3407890,-0.635062,21.238964,-15.021221,35.386475,0,0,0,0,8
385823267,385823185,3407890,-3.2770636,16.300922,4.460996,35.326088,0,0,0,0,8
386824496,386824412,3407890,1.6454151,0.52373165,-23.997084,35.2657,0,0,0,0,8
387825744,387825661,3407890,-12.562975,24.43642,4.5980644,35.258152,0,0,0,0,8
388823266,388823184,3407890,-0.21906945,0.98700964,-10.327389,35.35628,0,0,0,0,8
389824496,389824412,3407890,-4.522647,-5.467758,-28.207886,35.2657,0,0,0,0,8
390825744,390825661,3407890,5.0116625,-1.0666169,-24.808119,35.439312,0,0,0,0,8
391823266,391823184,3407890,-13.798982,1.9021933,8.3408,35.144928,0,0,0,0,8
392823264,392823183,3407890,-3.7487214,9.861118,-15.723321,35.2657,0,0,0,0,8
393824496,393824412,3407890,6.0824695,30.480581,-20.865467,35.27325,0,0,0,0,8
394825744,394825661,3407890,15.047558,16.733675,-6.38354,35.31099,0,0,0,0,8
395823262,395823182,3407890,5.616797,31.250916,-32.894535,35.22041,0,0,0,0,8
396824495,396824411,3407890,1.8710686,0.6218939,-15.016433,35.31854,0,0,0,0,8
397825744,397825661,3407890,8.110957,7.067683,-5.7670336,35.205315,0,0,0,0,8
398823263,398823182,3407890,7.4549456,4.1916485,-33.20219,35.326088,0,0,0,0,8
399824497,399824412,3407890,14.702792,16.638504,-24.833258,35.258152,0,0,0,0,8
400824496,400824411,3407890,2.0578163,-2.1775265,-0.74758947,35.341183,0,0,0,0,8
401825744,401825661,3407890,-5.113416,7.3310456,-45.492226,35.2657,0,0,0,0,8
402823262,402823182,3407890,0.8086416,16.765398,-30.055012,35.341183,0,0,0,0,8
403824496,403824412,3407890,-2.8385506,3.5779848,-4.6767735,35.144928,0,0,0,0,8
404825796,404825707,3407890,-6.1254315,-21.436085,-25.364172,35.23886,0,0,0,0,9
405823262,405823182,3407890,-10.989386,-26.183588,-6.8366427,35.190216,0,0,0,0,8
406823267,406823185,3407890,-2.469619,0.7990648,-12.261306,35.22041,0,0,0,0,8
407824496,407824412,3407890,2.244564,-5.5725045,-15.416863,35.2657,0,0,0,0,8
408825744,408825661,3407890,7.047931,-11.274895,-17.810467,35.13738,0,0,0,0,8
409823268,409823186,3407890,-6.0836663,-5.33488,-1.0881647,35.17512,0,0,0,0,8
410824497,410824412,3407890,-4.2000284,-3.3686419,-14.671069,35.122284,0,0,0,0,8
411825743,411825661,3407890,1.4460979,12.580333,-45.34618,35.22796,0,0,0,0,8
412823268,412823184,3407890,-4.320337,0.6500258,-1.7447745,35.22041,0,0,0,0,8
413823264,413823183,3407890,1.881244,1.079785,-15.526398,35.280796,0,0,0,0,8
414825744,414825661,3407890,-4.899135,2.3948002,-8.558673,35.107185,0,0,0,0,8
415825744,415825661,3407890,-8.602366,22.142176,-1.0324994,35.08454,0,0,0,0,8
416823263,416823183,3407890,4.5663414,19.86948,-35.538334,35.190216,0,0,0,0,8
417824492,417824412,3407890,13.681837,-13.397269,4.0270476,35.239822,0,0,0,0,7
418825748,418825661,3407890,-8.271967,1.7244238,-8.580819,35.2657,0,0,0,0,8
419823265,419823184,3407890,6.5271926,4.2556934,-7.7464395,35.190216,0,0,0,0,8
420824497,420824412,3407890,-13.488933,9.909601,-18.658014,35.144928,0,0,0,0,8
421825744,421825661,3407890,-3.7152026,-5.722142,-17.881096,35.17512,0,0,0,0,8
422825744,422825661,3407890,-0.7469909,-17.366343,12.301409,35.13738,0,0,0,0,8
423823263,423823182,3407890,-1.4574703,3.6218286,-21.289242,35.17512,0,0,0,0,8
424824496,424824412,3407890,5.6886234,-0.074818805,-24.720732,35.22041,0,0,0,0,8
425825744,425825661,3407890,-6.0160303,20.364481,-17.248428,35.2657,0,0,0,0,8
426823262,426823182,3407890,17.638683,21.759104,-19.318813,35.054348,0,0,0,0,8
427823277,427823185,3407890,2.766633,-8.327033,-16.718975,35.08454,0,0,0,0,9
428824496,428824412,3407890,25.974693,-5.2923827,10.073604,35.08454,0,0,0,0,8
429825745,429825661,3407890,-5.297171,-18.203714,-22.084116,35.12983,0,0,0,0,8
430823266,430823184,3407890,-14.803947,-5.456984,9.813234,35.2657,0,0,0,0,8
431824514,431824430,3407890,2.1655555,-1.8848352,-6.4960675,35.107185,0,0,0,0,8
432825744,432825661,3407890,2.906561,-1.5149311,-7.523779,35.024155,0,0,0,0,8
433823269,433823186,3407890,2.284667,13.466786,-1.3946224,35.039253,0,0,0,0,8
434823271,434823183,3407890,12.631275,-1.4498221,-5.903569,35.10467,0,0,0,0,9
435824496,435824412,3407890,16.885107,-15.122376,-30.784046,35.054348,0,0,0,0,8
436825744,436825661,3407890,-14.872183,-2.7617116,-11.255741,35.016605,0,0,0,0,8
437823263,437823182,3407890,2.3235726,-3.558981,-6.8462195,35.08454,0,0,0,0,8
438824497,438824412,3407890,2.7874494,1.0259154,-9.953295,35.024155,0,0,0,0,8
439825744,439825661,3407890,2.3265655,-6.578069,-11.807604,34.978867,0,0,0,0,8
440823264,440823183,3407890,18.376097,3.5446155,-31.140184,35.054348,0,0,0,0,8
441824489,441824412,3407890,-5.196102,-21.067608,-1.1895763,35.067287,0,0,0,0,7
442824496,442824412,3407890,-4.338892,-10.396821,-15.436017,35.2657,0,0,0,0,8
443825745,443825661,3407890,-0.37229836,-3.4213142,-0.3172317,35.024155,0,0,0,0,8
444823268,444823184,3407890,-4.684854,6.7959414,-11.857284,34.978867,0,0,0,0,8
445824496,445824412,3407890,-16.294937,14.423269,6.8522053,35.00906,0,0,0,0,8
446825745,446825661,3407890,-1.1923125,-30.300419,10.37228,34.99396,0,0,0,0,8
447823264,447823182,3407890,11.329363,11.569381,-23.22196,35.09209,0,0,0,0,8
448823275,448823185,3407890,-22.74864,7.364564,-13.743249,34.849705,0,0,0,0,9
449824496,449824411,3407890,23.39973,10.980408,-13.14297,34.90338,0,0,0,0,8
450825745,450825662,3407890,5.5868697,-15.60421,-2.7461493,35.00906,0,0,0,0,8
451823267,451823185,3407890,-0.1364695,-6.007651,-2.9113493,35.054348,0,0,0,0,8
452824489,452824412,3407890,-11.429235,8.124553,0.7326257,34.91201,0,0,0,0,7
453825744,453825661,3407890,-14.560936,-16.932991,-1.7980455,35.13738,0,0,0,0,8
454823266,454823184,3407890,-16.61935,-2.1841104,-9.064447,35.08454,0,0,0,0,8
455823267,455823184,3407890,11.995549,-12.264298,2.9771898,34.850544,0,0,0,0,8
456824497,456824412,3407890,-3.1196449,28.253376,-23.030424,34.95622,0,0,0,0,8
457825745,457825661,3407890,-5.8586116,4.1024647,-14.379576,34.873188,0,0,0,0,8
458823262,458823182,3407890,-3.151368,-14.211383,-10.619482,34.926025,0,0,0,0,8
459824496,459824412,3407890,-9.350554,12.027272,-13.029245,34.782608,0,0,0,0,8
460825744,460825661,3407890,7.6440873,-7.78355,-13.831902,34.8128,0,0,0,0,8
461823263,461823182,3407890,-15.631145,8.285135,-18.711884,34.948673,0,0,0,0,8
462824497,462824412,3407890,-6.917447,31.741129,-7.1939774,34.842995,0,0,0,0,8
463825743,463825661,3407890,4.1940427,6.4631476,-34.99485,34.782608,0,0,0,0,8
464825744,464825661,3407890,-3.1729157,-4.4580035,22.009895,34.978867,0,0,0,0,8
465823263,465823182,3407890,-5.6760535,-3.232771,-8.750209,34.873188,0,0,0,0,8
466824497,466824412,3407890,1.5845875,0.8515876,-3.6159928,34.978867,0,0,0,0,8
467825745,467825661,3407890,-4.100669,23.289597,-25.39829,34.858093,0,0,0,0,8
468823262,468823182,3407890,-15.108011,7.8188643,-21.051018,34.797707,0,0,0,0,8
469823267,469823185,3407890,7.41185,3.9785647,-11.076176,34.797707,0,0,0,0,8
470824495,470824412,3407890,-5.386954,-8.710106,-4.745308,34.842995,0,0,0,0,8
471825745,471825661,3407890,-0.96067345,1.5382746,-1.287482,34.782608,0,0,0,0,8
472823268,472823185,3407890,2.9466639,-1.2599486,-14.581286,34.880737,0,0,0,0,8
473824500,473824412,3407890,-23.857622,17.196953,2.4366987,34.73732,0,0,0,0,8
474825744,474825661,3407890,3.5476084,-0.39683893,-5.909488,34.895832,0,0,0,0,8
475823275,475823186,3407890,0.0021281792,-1.1348516,-3.9999127,34.72222,0,0,0,0,9
476823264,476823183,3407890,11.2132435,-27.754784,10.517728,34.842995,0,0,0,0,8
477825743,477825661,3407890,3.0873232,-9.507974,0.29388827,34.82035,0,0,0,0,8
478825744,478825661,3407890,-5.2265425,1.3210008,-14.97633,34.782608,0,0,0,0,8
479823262,479823182,3407890,-3.466804,9.233239,-4.6136265,34.571255,0,0,0,0,8
480824497,480824412,3407890,-9.879673,-10.872668,10.848128,34.805252,0,0,0,0,8
481825744,481825661,3407890,10.596737,-8.622718,-14.701595,34.782608,0,0,0,0,8
482823264,482823182,3407890,22.465393,1.4682442,7.9954367,34.842995,0,0,0,0,8
483824497,483824412,3407890,-3.1783028,7.4788876,-8.787917,34.782608,0,0,0,0,8
484825744,484825661,3407890,-3.852869,8.78672,-7.3657618,34.797707,0,0,0,0,8
485825745,485825661,3407890,-1.5711949,-2.9783869,4.437653,34.805252,0,0,0,0,8
486823262,486823182,3407890,-4.72376,-9.225458,3.8480806,34.72222,0,0,0,0,8
487824496,487824412,3407890,1.6950948,27.04251,-29.481003,34.74487,0,0,0,0,8
488825744,488825661,3407890,-0.50996494,-19.944897,2.1571758,34.858093,0,0,0,0,8
489823262,489823182,3407890,-8.367735,17.533936,12.178705,34.692028,0,0,0,0,8
490824496,490824412,3407890,5.8801594,9.239224,-34.721313,34.759964,0,0,0,0,8
491824495,491824411,3407890,-2.0410569,9.136273,-27.411814,34.72222,0,0,0,0,8
492825744,492825661,3407890,-4.8979383,-1.2599486,-13.456012,34.82035,0,0,0,0,8
493823270,493823185,3407890,1.4263457,1.0085574,-26.997019,34.714676,0,0,0,0,8
