timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],control[8],control[9],control[10],control[11],reversible_flags
392216360,392216241,0.86853814,0.9305768,0.9527936,0.93477106,nan,nan,nan,nan,nan,nan,nan,nan,0
392317612,392317491,0.91192454,0.884563,0.918236,0.97004056,nan,nan,nan,nan,nan,nan,nan,nan,0
392416359,392416241,0.9196911,0.8834901,0.92878926,0.9702655,nan,nan,nan,nan,nan,nan,nan,nan,0
392517607,392517490,0.9072666,0.88450384,0.9276808,0.96458644,nan,nan,nan,nan,nan,nan,nan,nan,0
392615112,392614991,0.91388464,0.88432,0.9260414,0.9761788,nan,nan,nan,nan,nan,nan,nan,nan,0
392717608,392717491,0.8668743,0.9296619,0.9515768,0.9507298,nan,nan,nan,nan,nan,nan,nan,nan,0
392815113,392814991,0.8765224,0.9250532,0.9642618,0.94558465,nan,nan,nan,nan,nan,nan,nan,nan,0
392916360,392916241,0.86986643,0.9252549,0.95970386,0.94706005,nan,nan,nan,nan,nan,nan,nan,nan,0
393017612,393017491,0.9035081,0.8853267,0.9239998,0.97964525,nan,nan,nan,nan,nan,nan,nan,nan,0
393116359,393116241,0.8933874,0.8980262,0.9325567,0.9753017,nan,nan,nan,nan,nan,nan,nan,nan,0
393217607,393217491,0.885037,0.9037597,0.9417273,0.96806926,nan,nan,nan,nan,nan,nan,nan,nan,0
393315112,393314991,0.87938046,0.91676193,0.9647613,0.9608483,nan,nan,nan,nan,nan,nan,nan,nan,0
393417607,393417490,0.8842726,0.91329765,0.9499713,0.9857935,nan,nan,nan,nan,nan,nan,nan,nan,0
393515110,393514991,0.8769455,0.9225187,0.9726775,0.9728445,nan,nan,nan,nan,nan,nan,nan,nan,0
393616359,393616241,0.89445436,0.910018,0.9545702,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
393717608,393717491,0.9069632,0.8834684,0.94006217,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
393816360,393816241,0.9070064,0.90866673,0.97187877,0.9906275,nan,nan,nan,nan,nan,nan,nan,nan,0
393917608,393917491,0.89807385,0.9209699,0.9744649,0.987821,nan,nan,nan,nan,nan,nan,nan,nan,0
394016360,394016241,0.8901213,0.93024427,0.9786802,0.9814778,nan,nan,nan,nan,nan,nan,nan,nan,0
394117608,394117490,0.89675957,0.9199733,0.978149,0.975851,nan,nan,nan,nan,nan,nan,nan,nan,0
394215111,394214991,0.905522,0.90260255,0.96075904,0.98281944,nan,nan,nan,nan,nan,nan,nan,nan,0
394316360,394316241,0.92532223,0.8846726,0.9535373,0.9875775,nan,nan,nan,nan,nan,nan,nan,nan,0
394417609,394417491,0.88869554,0.90669256,0.95384973,0.96634287,nan,nan,nan,nan,nan,nan,nan,nan,0
394516359,394516241,0.8851519,0.91072196,0.97415644,0.93976015,nan,nan,nan,nan,nan,nan,nan,nan,0
394617608,394617490,0.87652075,0.9181179,0.9604871,0.9460521,nan,nan,nan,nan,nan,nan,nan,nan,0
394715118,394714991,0.8693005,0.9342567,0.97854114,0.93194413,nan,nan,nan,nan,nan,nan,nan,nan,0
394817609,394817490,0.92106193,0.89016193,0.9439123,0.9705201,nan,nan,nan,nan,nan,nan,nan,nan,0
394915112,394914991,0.90767616,0.9004498,0.9535046,0.957478,nan,nan,nan,nan,nan,nan,nan,nan,0
395016359,395016240,0.9279387,0.88023543,0.9320516,0.9794739,nan,nan,nan,nan,nan,nan,nan,nan,0
395117608,395117490,0.8914919,0.9173001,0.96204394,0.95209473,nan,nan,nan,nan,nan,nan,nan,nan,0
395216359,395216241,0.9000714,0.9110432,0.958324,0.9592306,nan,nan,nan,nan,nan,nan,nan,nan,0
395317608,395317490,0.88390005,0.9282725,0.9796663,0.9398063,nan,nan,nan,nan,nan,nan,nan,nan,0
395415112,395414991,0.90582436,0.9110741,0.95661384,0.96930915,nan,nan,nan,nan,nan,nan,nan,nan,0
395517608,395517490,0.9239364,0.894349,0.9529854,0.9754834,nan,nan,nan,nan,nan,nan,nan,nan,0
395615111,395614992,0.94174534,0.87881273,0.9443284,0.9854137,nan,nan,nan,nan,nan,nan,nan,nan,0
395716358,395716241,0.8963046,0.92052174,0.9648269,0.96016157,nan,nan,nan,nan,nan,nan,nan,nan,0
395817615,395817491,0.8945461,0.9252425,0.96294653,0.96354586,nan,nan,nan,nan,nan,nan,nan,nan,0
395916359,395916241,0.9017082,0.9117128,0.96086377,0.9575322,nan,nan,nan,nan,nan,nan,nan,nan,0
396017608,396017491,0.927439,0.8875227,0.93226874,0.98859847,nan,nan,nan,nan,nan,nan,nan,nan,0
396115113,396114991,0.92883384,0.8873713,0.9402517,0.98594,nan,nan,nan,nan,nan,nan,nan,nan,0
396217608,396217490,0.89840025,0.9035168,0.9554497,0.95929897,nan,nan,nan,nan,nan,nan,nan,nan,0
396315112,396314991,0.883298,0.914072,0.9597841,0.95481586,nan,nan,nan,nan,nan,nan,nan,nan,0
396416366,396416241,0.87271816,0.9161506,0.95309955,0.9580744,nan,nan,nan,nan,nan,nan,nan,nan,0
396517607,396517490,0.88423467,0.90765923,0.9666082,0.9541437,nan,nan,nan,nan,nan,nan,nan,nan,0
396616359,396616241,0.9060188,0.88233525,0.9393538,0.9838481,nan,nan,nan,nan,nan,nan,nan,nan,0
396717607,396717490,0.89519006,0.8924859,0.9410481,0.98556185,nan,nan,nan,nan,nan,nan,nan,nan,0
396815111,396814991,0.91128993,0.88299954,0.9500644,0.9856969,nan,nan,nan,nan,nan,nan,nan,nan,0
396917608,396917491,0.86928356,0.9278159,0.97765845,0.96222633,nan,nan,nan,nan,nan,nan,nan,nan,0
397015120,397014991,0.85861677,0.93723464,0.9690916,0.97317576,nan,nan,nan,nan,nan,nan,nan,nan,0
397116359,397116241,0.892704,0.9064193,0.9596377,0.9896025,nan,nan,nan,nan,nan,nan,nan,nan,0
397218860,397218741,0.9022762,0.89941734,0.9588953,0.99585366,nan,nan,nan,nan,nan,nan,nan,nan,0
397316359,397316241,0.9057894,0.8762746,0.9366345,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
397417607,397417490,0.8672314,0.9174039,0.9713896,0.9701857,nan,nan,nan,nan,nan,nan,nan,nan,0
397515112,397514991,0.8679414,0.91397166,0.9530936,0.9853864,nan,nan,nan,nan,nan,nan,nan,nan,0
397617608,397617491,0.8818334,0.90688354,0.95515305,0.9867664,nan,nan,nan,nan,nan,nan,nan,nan,0
397715113,397714991,0.8730494,0.9281989,0.95526046,0.9936573,nan,nan,nan,nan,nan,nan,nan,nan,0
397816365,397816242,0.9049655,0.87620753,0.9231493,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
397917607,397917490,0.91600657,0.8854488,0.93976533,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
398016359,398016241,0.8928786,0.9160865,0.9459452,0.99850076,nan,nan,nan,nan,nan,nan,nan,nan,0
398117616,398117490,0.87305254,0.932736,0.94862115,0.9875523,nan,nan,nan,nan,nan,nan,nan,nan,0
398215113,398214991,0.8775412,0.93315935,0.96472687,0.97247475,nan,nan,nan,nan,nan,nan,nan,nan,0
398317610,398317491,0.9021807,0.9106073,0.9441907,0.99334425,nan,nan,nan,nan,nan,nan,nan,nan,0
398415112,398414991,0.9101418,0.884308,0.91866046,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
398516361,398516243,0.89513236,0.9120365,0.9500647,0.98327357,nan,nan,nan,nan,nan,nan,nan,nan,0
398617611,398617491,0.8680496,0.93129516,0.9522637,0.9765483,nan,nan,nan,nan,nan,nan,nan,nan,0
398716370,398716244,0.8830365,0.9080453,0.94672465,0.97732294,nan,nan,nan,nan,nan,nan,nan,nan,0
398817610,398817493,0.8972172,0.89638513,0.9319935,0.997945,nan,nan,nan,nan,nan,nan,nan,nan,0
398915111,398914991,0.9000695,0.8836349,0.92717165,0.99604005,nan,nan,nan,nan,nan,nan,nan,nan,0
399017613,399017496,0.9087307,0.88298297,0.9360848,0.9981101,nan,nan,nan,nan,nan,nan,nan,nan,0
399115112,399114991,0.904349,0.8597739,0.90755737,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
399216359,399216241,0.8909678,0.89792424,0.94336814,0.9891704,nan,nan,nan,nan,nan,nan,nan,nan,0
399317610,399317493,0.86674327,0.9171534,0.95998144,0.9672141,nan,nan,nan,nan,nan,nan,nan,nan,0
399416360,399416241,0.8676118,0.92474234,0.96295094,0.9708014,nan,nan,nan,nan,nan,nan,nan,nan,0
399517611,399517493,0.8874141,0.9050642,0.95666444,0.97482836,nan,nan,nan,nan,nan,nan,nan,nan,0
399615112,399614991,0.86380976,0.93539643,0.95451444,0.98180217,nan,nan,nan,nan,nan,nan,nan,nan,0
399717610,399717493,0.9111546,0.870413,0.9166449,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
399815113,399814991,0.9163268,0.8847183,0.9381638,0.9956749,nan,nan,nan,nan,nan,nan,nan,nan,0
399916359,399916241,0.9237037,0.8741729,0.9311829,0.997647,nan,nan,nan,nan,nan,nan,nan,nan,0
400017608,400017490,0.90122163,0.90181196,0.9511301,0.98224384,nan,nan,nan,nan,nan,nan,nan,nan,0
400116360,400116241,0.88184035,0.9210498,0.9695577,0.9629894,nan,nan,nan,nan,nan,nan,nan,nan,0
400217607,400217490,0.89204156,0.9142302,0.9548258,0.9778541,nan,nan,nan,nan,nan,nan,nan,nan,0
400316361,400316241,0.8861744,0.93066853,0.970755,0.9688034,nan,nan,nan,nan,nan,nan,nan,nan,0
400417614,400417490,0.9287341,0.88583606,0.9463177,0.99049234,nan,nan,nan,nan,nan,nan,nan,nan,0
400515110,400514991,0.9207241,0.89213246,0.94920003,0.98749113,nan,nan,nan,nan,nan,nan,nan,nan,0
400616359,400616241,0.91533476,0.89420205,0.946247,0.98818636,nan,nan,nan,nan,nan,nan,nan,nan,0
400717608,400717490,0.89544415,0.91518277,0.95198447,0.98363215,nan,nan,nan,nan,nan,nan,nan,nan,0
400816360,400816241,0.8900228,0.92887944,0.98144126,0.96433854,nan,nan,nan,nan,nan,nan,nan,nan,0
400917607,400917490,0.8956878,0.92271894,0.97599924,0.97295165,nan,nan,nan,nan,nan,nan,nan,nan,0
401015119,401014991,0.8862475,0.93373346,0.98906344,0.9657051,nan,nan,nan,nan,nan,nan,nan,nan,0
401117608,401117490,0.91185594,0.894508,0.94495016,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
401215109,401214991,0.9232334,0.8847964,0.94821966,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
401316358,401316241,0.8862643,0.9249699,0.9740226,0.97867876,nan,nan,nan,nan,nan,nan,nan,nan,0
401418860,401418741,0.8928803,0.92507774,0.9750616,0.98362964,nan,nan,nan,nan,nan,nan,nan,nan,0
401516359,401516241,0.89832807,0.9075856,0.9684942,0.9783147,nan,nan,nan,nan,nan,nan,nan,nan,0
401617607,401617490,0.91378504,0.89478236,0.9596739,0.99047124,nan,nan,nan,nan,nan,nan,nan,nan,0
401715112,401714991,0.93735754,0.8655935,0.94359666,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
401817609,401817493,0.88845164,0.9185279,0.97349566,0.9739308,nan,nan,nan,nan,nan,nan,nan,nan,0
401915111,401914991,0.8986743,0.909417,0.9704148,0.977745,nan,nan,nan,nan,nan,nan,nan,nan,0
402016358,402016240,0.88348585,0.9229174,0.97578466,0.97086143,nan,nan,nan,nan,nan,nan,nan,nan,0
402117609,402117493,0.904974,0.89871216,0.95768213,0.98580885,nan,nan,nan,nan,nan,nan,nan,nan,0
402216359,402216241,0.91483074,0.88808626,0.9428257,0.99725664,nan,nan,nan,nan,nan,nan,nan,nan,0
402317611,402317493,0.89599967,0.9116235,0.9623065,0.9779096,nan,nan,nan,nan,nan,nan,nan,nan,0
402415111,402414991,0.9209517,0.87874955,0.9274581,0.99957675,nan,nan,nan,nan,nan,nan,nan,nan,0
402517611,402517493,0.87498367,0.9259045,0.96807927,0.95576596,nan,nan,nan,nan,nan,nan,nan,nan,0
402615112,402614991,0.8730398,0.92772985,0.94945276,0.9699802,nan,nan,nan,nan,nan,nan,nan,nan,0
402716367,402716241,0.8938877,0.91206765,0.9462121,0.9743009,nan,nan,nan,nan,nan,nan,nan,nan,0
402817609,402817490,0.92061114,0.89264613,0.9355311,0.9900766,nan,nan,nan,nan,nan,nan,nan,nan,0
402916360,402916241,0.9265701,0.8821818,0.9285163,0.99186414,nan,nan,nan,nan,nan,nan,nan,nan,0
403017611,403017493,0.8839281,0.9286603,0.9616541,0.9631476,nan,nan,nan,nan,nan,nan,nan,nan,0
403115112,403114991,0.8976023,0.9145408,0.96141887,0.9620466,nan,nan,nan,nan,nan,nan,nan,nan,0
403217611,403217493,0.8990089,0.90723455,0.95670694,0.960575,nan,nan,nan,nan,nan,nan,nan,nan,0
403315119,403314991,0.89977485,0.8980771,0.93142104,0.9772104,nan,nan,nan,nan,nan,nan,nan,nan,0
403416359,403416241,0.9143682,0.87674576,0.9313732,0.9701651,nan,nan,nan,nan,nan,nan,nan,nan,0
403517611,403517493,0.8937054,0.8952667,0.92017066,0.98081887,nan,nan,nan,nan,nan,nan,nan,nan,0
403616359,403616241,0.87961304,0.9097783,0.938083,0.9631874,nan,nan,nan,nan,nan,nan,nan,nan,0
403717610,403717493,0.8693129,0.9177599,0.9529932,0.9458819,nan,nan,nan,nan,nan,nan,nan,nan,0
403815113,403814991,0.86843765,0.91421795,0.95125943,0.94265544,nan,nan,nan,nan,nan,nan,nan,nan,0
403917610,403917493,0.8845561,0.90207225,0.93749505,0.96041566,nan,nan,nan,nan,nan,nan,nan,nan,0
404015114,404014993,0.88235205,0.9090562,0.94832194,0.95492506,nan,nan,nan,nan,nan,nan,nan,nan,0
404116359,404116241,0.93286246,0.8609976,0.91082895,0.99666286,nan,nan,nan,nan,nan,nan,nan,nan,0
404217609,404217491,0.9177694,0.8734973,0.9276703,0.97917384,nan,nan,nan,nan,nan,nan,nan,nan,0
404316363,404316241,0.89608777,0.8996651,0.9281306,0.984038,nan,nan,nan,nan,nan,nan,nan,nan,0
404417608,404417491,0.8803216,0.9198863,0.9514994,0.9636124,nan,nan,nan,nan,nan,nan,nan,nan,0
404516361,404516241,0.8653917,0.94896656,0.9618292,0.9661391,nan,nan,nan,nan,nan,nan,nan,nan,0
404617607,404617491,0.90044785,0.9093939,0.94924045,0.97437465,nan,nan,nan,nan,nan,nan,nan,nan,0
404715111,404714991,0.9085379,0.89729834,0.94376606,0.9747847,nan,nan,nan,nan,nan,nan,nan,nan,0
404816359,404816241,0.911124,0.90499026,0.92827,0.99904144,nan,nan,nan,nan,nan,nan,nan,nan,0
404917608,404917490,0.88697886,0.9312886,0.97073543,0.9581902,nan,nan,nan,nan,nan,nan,nan,nan,0
405016367,405016241,0.8890713,0.92610556,0.9630616,0.9594344,nan,nan,nan,nan,nan,nan,nan,nan,0
405117607,405117490,0.90349644,0.9152183,0.9582721,0.9633212,nan,nan,nan,nan,nan,nan,nan,nan,0
405215112,405214991,0.9383385,0.8746512,0.9137628,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0
405317608,405317490,0.88532966,0.9300203,0.95996904,0.95532286,nan,nan,nan,nan,nan,nan,nan,nan,0
405415110,405414991,0.89453214,0.9206322,0.958374,0.95633847,nan,nan,nan,nan,nan,nan,nan,nan,0
405516359,405516240,0.8765603,0.93461174,0.9617557,0.9493368,nan,nan,nan,nan,nan,nan,nan,nan,0
405617611,405617491,0.91869867,0.8860804,0.9292224,0.97502226,nan,nan,nan,nan,nan,nan,nan,nan,0
405716359,405716241,0.90934217,0.90206707,0.9331569,0.9759348,nan,nan,nan,nan,nan,nan,nan,nan,0
405817613,405817491,0.9003897,0.9104293,0.94631255,0.9577786,nan,nan,nan,nan,nan,nan,nan,nan,0
405915112,405914991,0.8953287,0.9214513,0.95572853,0.95028675,nan,nan,nan,nan,nan,nan,nan,nan,0
406017611,406017490,0.89922935,0.91643125,0.94662654,0.9558079,nan,nan,nan,nan,nan,nan,nan,nan,0
406115113,406114991,0.87755877,0.94185156,0.95815927,0.94678205,nan,nan,nan,nan,nan,nan,nan,nan,0
406216359,406216241,0.9152839,0.8988067,0.9378006,0.9621267,nan,nan,nan,nan,nan,nan,nan,nan,0
406317611,406317491,0.9033542,0.9072575,0.9286341,0.96926314,nan,nan,nan,nan,nan,nan,nan,nan,0
406416359,406416241,0.8738473,0.93558675,0.9647096,0.9334946,nan,nan,nan,nan,nan,nan,nan,nan,0
406517611,406517491,0.8970138,0.91437006,0.95664346,0.9426315,nan,nan,nan,nan,nan,nan,nan,nan,0
406615111,406614991,0.88776374,0.9244313,0.94957167,0.94781584,nan,nan,nan,nan,nan,nan,nan,nan,0
406717622,406717491,0.91230214,0.8923298,0.92479795,0.9627481,nan,nan,nan,nan,nan,nan,nan,nan,0
406815112,406814991,0.91481066,0.8869027,0.9194359,0.9636962,nan,nan,nan,nan,nan,nan,nan,nan,0
406916359,406916241,0.87150055,0.9316555,0.9525968,0.9320779,nan,nan,nan,nan,nan,nan,nan,nan,0
407017610,407017490,0.8851577,0.9135473,0.94748056,0.93119174,nan,nan,nan,nan,nan,nan,nan,nan,0
407116359,407116241,0.9085698,0.90008646,0.9421163,0.94561666,nan,nan,nan,nan,nan,nan,nan,nan,0
407217610,407217490,0.92567074,0.8965466,0.93044007,0.96827674,nan,nan,nan,nan,nan,nan,nan,nan,0
407315112,407314991,0.932407,0.8910943,0.93224436,0.96552867,nan,nan,nan,nan,nan,nan,nan,nan,0
407417658,407417539,0.89663523,0.93025875,0.9578593,0.94145674,nan,nan,nan,nan,nan,nan,nan,nan,0
407515112,407514991,0.91296,0.92591745,0.95263016,0.9572188,nan,nan,nan,nan,nan,nan,nan,nan,0
407616358,407616240,0.9300594,0.92420787,0.9713995,0.9532196,nan,nan,nan,nan,nan,nan,nan,nan,0
407717608,407717491,0.9382958,0.9134125,0.95118856,0.97262615,nan,nan,nan,nan,nan,nan,nan,nan,0
407816359,407816241,0.9124961,0.9355866,0.9685732,0.95431614,nan,nan,nan,nan,nan,nan,nan,nan,0
407917607,407917490,0.90733033,0.9355433,0.9626805,0.95593745,nan,nan,nan,nan,nan,nan,nan,nan,0
408015111,408014991,0.90602636,0.9256183,0.9515419,0.95917124,nan,nan,nan,nan,nan,nan,nan,nan,0
408117606,408117490,0.91102296,0.90764993,0.9568099,0.94528025,nan,nan,nan,nan,nan,nan,nan,nan,0
408215110,408214991,0.90215015,0.91110945,0.9368217,0.9620042,nan,nan,nan,nan,nan,nan,nan,nan,0
408316359,408316241,0.88809675,0.92977875,0.9565098,0.94939435,nan,nan,nan,nan,nan,nan,nan,nan,0
408417607,408417490,0.9126321,0.9034529,0.94934016,0.9572478,nan,nan,nan,nan,nan,nan,nan,nan,0
408516359,408516241,0.92242515,0.88764215,0.9483532,0.95412064,nan,nan,nan,nan,nan,nan,nan,nan,0
408617608,408617491,0.8929133,0.9151068,0.95460826,0.9480637,nan,nan,nan,nan,nan,nan,nan,nan,0
408716361,408716241,0.88837343,0.91676944,0.95485085,0.94611937,nan,nan,nan,nan,nan,nan,nan,nan,0
408817606,408817490,0.8869704,0.9184839,0.9553379,0.94667137,nan,nan,nan,nan,nan,nan,nan,nan,0
408915115,408914991,0.8808541,0.9197123,0.95635164,0.9404751,nan,nan,nan,nan,nan,nan,nan,nan,0
409016367,409016241,0.9249736,0.87714386,0.9295891,0.96885043,nan,nan,nan,nan,nan,nan,nan,nan,0
409117609,409117491,0.8817398,0.9204243,0.9577059,0.9412723,nan,nan,nan,nan,nan,nan,nan,nan,0
409216360,409216241,0.88600504,0.91032255,0.95285994,0.9405331,nan,nan,nan,nan,nan,nan,nan,nan,0
409317608,409317490,0.8833531,0.9111204,0.9449645,0.9489131,nan,nan,nan,nan,nan,nan,nan,nan,0
409415111,409414991,0.8740783,0.9203396,0.97308964,0.9249316,nan,nan,nan,nan,nan,nan,nan,nan,0
409517607,409517491,0.919827,0.8739362,0.9350137,0.9663807,nan,nan,nan,nan,nan,nan,nan,nan,0
409615117,409614991,0.9105105,0.8826166,0.9298585,0.97259563,nan,nan,nan,nan,nan,nan,nan,nan,0
409716360,409716241,0.9008083,0.891013,0.951234,0.9490088,nan,nan,nan,nan,nan,nan,nan,nan,0
409817609,409817491,0.87300867,0.92125064,0.95237064,0.94625664,nan,nan,nan,nan,nan,nan,nan,nan,0
409916360,409916241,0.8611568,0.93885475,0.976471,0.9245418,nan,nan,nan,nan,nan,nan,nan,nan,0
410017609,410017490,0.88944477,0.91309553,0.9490061,0.9522083,nan,nan,nan,nan,nan,nan,nan,nan,0
410116363,410116244,0.89914465,0.9142448,0.9499108,0.96105474,nan,nan,nan,nan,nan,nan,nan,nan,0
410217609,410217491,0.919965,0.89590037,0.9419494,0.97160274,nan,nan,nan,nan,nan,nan,nan,nan,0
410315111,410314991,0.9172843,0.902705,0.9451738,0.97438604,nan,nan,nan,nan,nan,nan,nan,nan,0
410416360,410416241,0.8786002,0.9387037,0.9675193,0.9521244,nan,nan,nan,nan,nan,nan,nan,nan,0
410517609,410517490,0.9013312,0.91861093,0.95864594,0.96476746,nan,nan,nan,nan,nan,nan,nan,nan,0
410616361,410616241,0.90383714,0.9205771,0.9622453,0.9654679,nan,nan,nan,nan,nan,nan,nan,nan,0
410717616,410717491,0.902168,0.9215247,0.9371774,0.98976535,nan,nan,nan,nan,nan,nan,nan,nan,0
410815112,410814991,0.8812272,0.95152336,0.97895247,0.95783514,nan,nan,nan,nan,nan,nan,nan,nan,0
410917608,410917491,0.908646,0.9267334,0.97033083,0.9675909,nan,nan,nan,nan,nan,nan,nan,nan,0
411015112,411014991,0.91545,0.9299847,0.9616893,0.9822356,nan,nan,nan,nan,nan,nan,nan,nan,0
411116360,411116241,0.9243715,0.9230695,0.95286465,0.9886496,nan,nan,nan,nan,nan,nan,nan,nan,0
411217607,411217490,0.89925015,0.9516343,0.9753987,0.9663742,nan,nan,nan,nan,nan,nan,nan,nan,0
411316367,411316241,0.92398125,0.92480487,0.95720375,0.9799367,nan,nan,nan,nan,nan,nan,nan,nan,0
411417608,411417490,0.91422784,0.92483723,0.94282365,0.9824958,nan,nan,nan,nan,nan,nan,nan,nan,0
411515115,411514991,0.8994926,0.93670034,0.9547255,0.96518624,nan,nan,nan,nan,nan,nan,nan,nan,0
411617608,411617491,0.92249495,0.92363185,0.95212466,0.97467184,nan,nan,nan,nan,nan,nan,nan,nan,0
411715116,411714991,0.92922884,0.91859454,0.94164157,0.9841547,nan,nan,nan,nan,nan,nan,nan,nan,0
411816360,411816241,0.9049823,0.9386996,0.9510088,0.9654385,nan,nan,nan,nan,nan,nan,nan,nan,0
411917608,411917490,0.90645534,0.9427896,0.95540696,0.95978385,nan,nan,nan,nan,nan,nan,nan,nan,0
412016360,412016241,0.9308499,0.91747856,0.9431979,0.9650326,nan,nan,nan,nan,nan,nan,nan,nan,0
412117608,412117490,0.90829915,0.94192237,0.961862,0.94288176,nan,nan,nan,nan,nan,nan,nan,nan,0
412215116,412214991,0.88784593,0.9610766,0.9589245,0.9413587,nan,nan,nan,nan,nan,nan,nan,nan,0
412317608,412317490,0.937295,0.90980077,0.93110186,0.96663135,nan,nan,nan,nan,nan,nan,nan,nan,0
412415114,412414991,0.93235517,0.91404897,0.9366456,0.9615795,nan,nan,nan,nan,nan,nan,nan,nan,0
412516361,412516241,0.9104189,0.93651396,0.94957304,0.9502096,nan,nan,nan,nan,nan,nan,nan,nan,0
412617607,412617490,0.9244717,0.9155825,0.9475772,0.94749445,nan,nan,nan,nan,nan,nan,nan,nan,0
412716360,412716241,0.9370804,0.89939344,0.93066835,0.96490514,nan,nan,nan,nan,nan,nan,nan,nan,0
412817608,412817491,0.9035987,0.9275252,0.9460316,0.9491572,nan,nan,nan,nan,nan,nan,nan,nan,0
412916361,412916241,0.88509345,0.94210994,0.9526201,0.94079095,nan,nan,nan,nan,nan,nan,nan,nan,0
413017615,413017490,0.91868955,0.90847546,0.9376603,0.9557603,nan,nan,nan,nan,nan,nan,nan,nan,0
413115115,413114991,0.9177337,0.9148539,0.9320248,0.965932,nan,nan,nan,nan,nan,nan,nan,nan,0
413216360,413216241,0.9162572,0.9094996,0.9257894,0.9653067,nan,nan,nan,nan,nan,nan,nan,nan,0
413317608,413317490,0.89837766,0.9369137,0.95883036,0.9411967,nan,nan,nan,nan,nan,nan,nan,nan,0
413416359,413416241,0.92540485,0.9135724,0.95137566,0.95047706,nan,nan,nan,nan,nan,nan,nan,nan,0
413517610,413517491,0.9340678,0.9079538,0.93741447,0.9657315,nan,nan,nan,nan,nan,nan,nan,nan,0
413615122,413614991,0.92458993,0.9174227,0.947851,0.95239705,nan,nan,nan,nan,nan,nan,nan,nan,0
413717609,413717491,0.90836906,0.93860567,0.9465276,0.9550824,nan,nan,nan,nan,nan,nan,nan,nan,0
413815115,413814991,0.9021557,0.9478617,0.9578854,0.94323933,nan,nan,nan,nan,nan,nan,nan,nan,0
413916360,413916241,0.9340426,0.912025,0.9189505,0.97443074,nan,nan,nan,nan,nan,nan,nan,nan,0
414017610,414017491,0.8954544,0.9437827,0.9383402,0.94655174,nan,nan,nan,nan,nan,nan,nan,nan,0
414116359,414116241,0.8884331,0.9467041,0.94398785,0.93604183,nan,nan,nan,nan,nan,nan,nan,nan,0
414217612,414217491,0.9369749,0.9045445,0.91379917,0.9715203,nan,nan,nan,nan,nan,nan,nan,nan,0
414315114,414314991,0.94075817,0.90099317,0.9338432,0.95265096,nan,nan,nan,nan,nan,nan,nan,nan,0
414417607,414417490,0.89563745,0.94373256,0.93350565,0.9515704,nan,nan,nan,nan,nan,nan,nan,nan,0
414515114,414514991,0.8815682,0.9495795,0.95238215,0.92751044,nan,nan,nan,nan,nan,nan,nan,nan,0
414616360,414616241,0.9165935,0.91338044,0.9252162,0.9558239,nan,nan,nan,nan,nan,nan,nan,nan,0
414717615,414717490,0.9060429,0.9202673,0.9236414,0.9565636,nan,nan,nan,nan,nan,nan,nan,nan,0
414816360,414816241,0.8933337,0.94256026,0.95326954,0.9400191,nan,nan,nan,nan,nan,nan,nan,nan,0
414917609,414917491,0.92191684,0.910591,0.9315125,0.9627935,nan,nan,nan,nan,nan,nan,nan,nan,0
415015114,415014991,0.9134911,0.9240237,0.94674957,0.956892,nan,nan,nan,nan,nan,nan,nan,nan,0
415117608,415117490,0.92184067,0.91573375,0.9469402,0.9610146,nan,nan,nan,nan,nan,nan,nan,nan,0
415215116,415214991,0.90743864,0.9332417,0.94689023,0.9666406,nan,nan,nan,nan,nan,nan,nan,nan,0
415316367,415316241,0.8910712,0.9521868,0.9582463,0.95950586,nan,nan,nan,nan,nan,nan,nan,nan,0
415417609,415417490,0.93788314,0.9051682,0.94030786,0.9780218,nan,nan,nan,nan,nan,nan,nan,nan,0
415516360,415516241,0.9074335,0.92650855,0.95107913,0.9585639,nan,nan,nan,nan,nan,nan,nan,nan,0
415617608,415617491,0.892065,0.93883294,0.9456729,0.9586176,nan,nan,nan,nan,nan,nan,nan,nan,0
415715116,415714991,0.89509755,0.93659097,0.9513824,0.95151985,nan,nan,nan,nan,nan,nan,nan,nan,0
415817640,415817514,0.9166416,0.91864467,0.92847794,0.9758987,nan,nan,nan,nan,nan,nan,nan,nan,0
415915114,415914991,0.9141404,0.9228074,0.9472162,0.95757717,nan,nan,nan,nan,nan,nan,nan,nan,0
416016360,416016241,0.9011661,0.93512213,0.9543063,0.9489694,nan,nan,nan,nan,nan,nan,nan,nan,0
416117610,416117491,0.91980255,0.9130508,0.930535,0.9690786,nan,nan,nan,nan,nan,nan,nan,nan,0
416216359,416216241,0.9268428,0.9011917,0.92878956,0.9684648,nan,nan,nan,nan,nan,nan,nan,nan,0
