timestamp,voltage_v,current_a,current_average_a,discharged_mah,remaining,scale,time_remaining_s,temperature,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,full_charge_capacity_wh,remaining_capacity_wh,nominal_voltage,internal_resistance_estimate,ocv_estimate,ocv_estimate_filtered,volt_based_soc_estimate,voltage_prediction,prediction_error,estimation_covariance_norm,capacity,cycle_count,average_time_to_empty,serial_number,manufacture_date,state_of_health,max_error,interface_error,faults,over_discharge_count,connected,cell_count,source,priority,id,is_powering_off,is_required,warning
412658904,14.73693,28.856874,28.340044,1582.23,0.4749157,1.0619575,nan,39.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.2491865,15.2548485,0.4749157,14.739677,-0.0027475357,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
412862339,14.73771,28.769999,28.342316,1583.8612,0.47439978,1.0620222,nan,39.476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.248425,15.25392,0.47439978,14.739957,-0.0022468567,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
413065708,14.739855,28.54625,28.343664,1585.4751,0.4737303,1.0621061,nan,39.484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.246597,15.252714,0.4737303,14.740643,-0.000787735,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
413269055,14.7381,28.714375,28.344725,1587.0958,0.47322485,1.0621694,nan,39.492188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.247827,15.251804,0.47322485,14.737357,0.0007429123,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
413472428,14.73459,29.043125,28.346333,1588.7291,0.4729769,1.0622004,nan,39.492188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.250153,15.251359,0.4729769,14.732671,0.0019187927,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
413675776,14.73108,29.188124,28.34931,1590.3765,0.47277758,1.0622255,nan,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.249217,15.251,0.47277758,14.731244,-0.00016403198,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
413879214,14.732055,29.15625,28.352697,1592.0256,0.47266123,1.06224,nan,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.249625,15.250791,0.47266123,14.732403,-0.00034809113,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
414082557,14.735565,28.751875,28.355362,1593.6534,0.4722416,1.0622927,nan,39.507812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.245957,15.250035,0.4722416,14.736575,-0.0010099411,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
414286088,14.735175,28.736874,28.356531,1595.2727,0.47171804,1.0623583,nan,39.507812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.245301,15.249093,0.47171804,14.73372,0.001455307,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
414489462,14.73576,28.64375,28.358215,1596.8959,0.47128603,1.0624125,nan,39.515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.244233,15.248316,0.47128603,14.73656,-0.00080013275,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
414692853,14.737125,28.506874,28.358828,1598.5028,0.470731,1.0624821,nan,39.523438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.243169,15.247316,0.470731,14.735837,0.001288414,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
414896260,14.73264,28.869375,28.359661,1600.1272,0.47042105,1.062521,nan,39.523438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.245119,15.246758,0.47042105,14.730502,0.0021381378,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
415099636,14.72796,29.235624,28.361977,1601.7725,0.47038195,1.062526,nan,39.523438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.24694,15.246687,0.47038195,14.7267065,0.001253128,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
415303141,14.724255,29.461248,28.365608,1603.4336,0.4704096,1.0625224,nan,39.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.24724,15.2467375,0.4704096,14.723704,0.0005502701,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
415506543,14.724255,29.413124,28.370396,1605.1028,0.47046015,1.0625161,nan,39.539062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.246386,15.246829,0.47046015,14.726096,-0.0018415451,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
415710013,14.731275,28.768124,28.373838,1606.7368,0.47006246,1.0625659,nan,39.539062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.241956,15.246113,0.47006246,14.732846,-0.0015716553,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
415913387,14.72562,29.301249,28.375687,1608.381,0.4699032,1.062586,nan,39.546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.245765,15.245827,0.4699032,14.7228985,0.0027217865,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
416116899,14.7264,29.066874,28.379328,1610.03,0.46965238,1.0626174,nan,39.546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.242385,15.245375,0.46965238,14.728155,-0.0017547607,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
416218587,14.72913,28.776875,28.380701,1610.8429,0.46937868,1.0626518,nan,39.546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.239966,15.244883,0.46937868,14.731548,-0.002418518,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
416421951,14.728545,28.844374,28.382486,1612.4734,0.46897528,1.0627024,nan,39.554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.24058,15.244155,0.46897528,14.728777,-0.00023174286,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
416625306,14.72484,29.116875,28.384378,1614.1111,0.46869013,1.0627382,nan,39.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.241712,15.243643,0.46869013,14.723773,0.0010671616,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
416828728,14.721915,29.318748,28.387354,1615.7628,0.46853277,1.062758,nan,39.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.242371,15.243359,0.46853277,14.7211485,0.00076675415,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
417032069,14.72094,28.901875,28.39117,1617.4086,0.4680111,1.0628234,nan,39.570312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.2339945,15.24242,0.4680111,14.72925,-0.008310318,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
417235464,14.727375,28.75375,28.393206,1619.0374,0.4676058,1.0628743,nan,39.570312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.237801,15.241691,0.4676058,14.72825,-0.00087451935,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
417438911,14.72679,28.585625,28.394804,1620.6598,0.46704504,1.0629447,nan,39.570312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.234232,15.240681,0.46704504,14.73023,-0.0034399033,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
417642384,14.72523,28.943125,28.395588,1622.2859,0.4667103,1.0629867,nan,39.578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.2390175,15.240078,0.4667103,14.721423,0.0038070679,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
417845750,14.725035,28.835625,28.397934,1623.9199,0.46636984,1.0630294,nan,39.578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.236914,15.239467,0.46636984,14.724291,0.00074386597,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
418049213,14.721135,29.080624,28.39996,1625.5607,0.46614477,1.0630577,nan,39.585938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.237364,15.23906,0.46614477,14.720635,0.00049972534,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
418252554,14.718795,29.26375,28.402927,1627.2119,0.4660866,1.063065,nan,39.585938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.238274,15.2389555,0.4660866,14.719173,-0.0003786087,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
418456063,14.72445,28.6675,28.406248,1628.8477,0.46585962,1.0630935,nan,39.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.233345,15.238547,0.46585962,14.731295,-0.0068445206,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
418659406,14.721525,29.068748,28.407248,1630.4777,0.46550772,1.0631377,nan,39.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.237543,15.237914,0.46550772,14.715975,0.0055503845,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
418862852,14.71899,29.1925,28.409395,1632.117,0.4653084,1.0631627,nan,39.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.237205,15.2375555,0.4653084,14.716139,0.0028514862,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
419066260,14.716065,29.383749,28.412457,1633.7709,0.46524546,1.0631707,nan,39.601562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.237675,15.237442,0.46524546,14.714444,0.0016212463,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
419269638,14.712165,29.715,28.416409,1635.4414,0.4653103,1.0631624,nan,39.601562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.239655,15.237559,0.4653103,14.708934,0.0032310486,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
419473144,14.715285,29.3375,28.42072,1637.0981,0.46520063,1.0631763,nan,39.609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.2360735,15.237362,0.46520063,14.71602,-0.0007343292,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
419676545,14.71275,29.486874,28.42418,1638.7572,0.4650652,1.0631932,nan,39.609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.236191,15.237118,0.4650652,14.712256,0.0004940033,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
419880021,14.72211,28.73625,28.427248,1640.3861,0.46461222,1.0632502,nan,39.617188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.232225,15.236301,0.46461222,14.722504,-0.0003938675,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
420083416,14.715285,29.215,28.428812,1642.0278,0.46428606,1.0632911,nan,39.617188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.233899,15.235716,0.46428606,14.713247,0.002038002,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
420286897,14.714505,29.234375,28.43213,1643.6823,0.46410105,1.0633143,nan,39.617188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.233463,15.235382,0.46410105,14.715195,-0.00068950653,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
420490278,14.71119,29.4875,28.435589,1645.3447,0.46399996,1.0633271,nan,39.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.234641,15.235201,0.46399996,14.710554,0.00063610077,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
420693634,14.71431,29.137499,28.439516,1646.9967,0.4637253,1.0633615,nan,39.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.231547,15.234706,0.4637253,14.715993,-0.0016832352,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
420897000,14.717625,28.89375,28.44168,1648.627,0.46327803,1.0634178,nan,39.632812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.2305355,15.233901,0.46327803,14.716644,0.0009803772,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
421100464,14.71821,28.715624,28.443165,1650.2506,0.46271154,1.063489,nan,39.632812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.22796,15.232882,0.46271154,14.718348,-0.0001373291,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
421303906,14.7168455,28.841875,28.444683,1651.883,0.46234152,1.0635355,nan,39.640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.228836,15.232215,0.46234152,14.717273,-0.0004272461,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
421507338,14.717625,28.755625,28.445696,1653.5023,0.46186945,1.0635948,nan,39.640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.228084,15.231365,0.46186945,14.716014,0.0016107559,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
421710706,14.71119,29.236874,28.447426,1655.1473,0.46170923,1.063615,nan,39.648438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.230192,15.231076,0.46170923,14.71016,0.0010299683,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
421914055,14.71041,29.266249,28.450283,1656.7955,0.46153662,1.0636367,nan,39.648438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.229934,15.230766,0.46153662,14.709058,0.0013523102,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
422117510,14.710605,29.186874,28.453497,1658.4467,0.4613869,1.0636554,nan,39.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.228719,15.230497,0.4613869,14.711648,-0.0010433197,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
422219213,14.713725,28.869999,28.45496,1659.2622,0.46117136,1.0636826,nan,39.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.226214,15.230108,0.46117136,14.716229,-0.0025043488,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
422422556,14.71431,28.84375,28.45643,1660.8895,0.46078894,1.0637306,nan,39.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.226334,15.229421,0.46078894,14.713924,0.00038528442,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
422626066,14.7108,29.19875,28.458494,1662.5375,0.46068308,1.063744,nan,39.664062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.229125,15.22923,0.46068308,14.709114,0.0016860962,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
422829431,14.707095,29.375,28.461447,1664.1919,0.46057245,1.0637579,nan,39.664062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.228549,15.229031,0.46057245,14.706111,0.0009841919,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
423032855,14.703585,29.631874,28.465338,1665.8625,0.46059057,1.0637556,nan,39.664062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.229599,15.229063,0.46059057,14.702782,0.0008029938,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
423236262,14.70222,29.693748,28.470583,1667.5469,0.46071836,1.0637395,nan,39.664062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.229332,15.229293,0.46071836,14.704442,-0.0022220612,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
423439636,14.702805,29.648125,28.475769,1669.2274,0.46074697,1.063736,nan,39.671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.229107,15.229344,0.46074697,14.70382,-0.0010156631,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
423643140,14.703195,29.490623,28.479988,1670.8925,0.46052286,1.0637641,nan,39.671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.226701,15.228942,0.46052286,14.70388,-0.00068569183,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
423846541,14.709045,28.856249,28.483532,1672.5338,0.4599516,1.063836,nan,39.671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.221291,15.227913,0.4599516,14.712654,-0.0036087036,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
424050012,14.708265,28.921875,28.4854,1674.172,0.4594433,1.0638999,nan,39.679688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.221676,15.226998,0.4594433,14.7102995,-0.0020341873,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
424253385,14.709435,28.760624,28.48655,1675.793,0.4587824,1.063983,nan,39.679688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.219983,15.225809,0.4587824,14.70978,-0.00034427643,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
424456900,14.707485,28.828125,28.488394,1677.4314,0.45836374,1.0640355,nan,39.679688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.219232,15.225056,0.45836374,14.712186,-0.0047006607,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
424660277,14.70768,28.994999,28.490389,1679.0737,0.45808908,1.0640701,nan,39.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.222388,15.224561,0.45808908,14.70729,0.0003900528,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
424863634,14.71431,28.330624,28.491453,1680.6794,0.45738432,1.0641589,nan,39.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.217224,15.223291,0.45738432,14.714356,-4.673004e-05,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
425066999,14.710605,28.545624,28.49123,1682.2916,0.4568226,1.0642295,nan,39.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.217336,15.222281,0.4568226,14.710896,-0.00029087067,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
425270400,14.707485,28.821249,28.491858,1683.9182,0.45654032,1.064265,nan,39.695312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.21911,15.221773,0.45654032,14.707997,-0.0005121231,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
425473764,14.704755,29.070623,28.493923,1685.564,0.45647928,1.0642726,nan,39.695312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.220806,15.221663,0.45647928,14.705458,-0.000702858,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
425677137,14.705145,29.0425,28.496489,1687.2091,0.45638296,1.0642848,nan,39.695312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.220696,15.22149,0.45638296,14.705071,7.343292e-05,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
425880647,14.70105,29.203749,28.498257,1688.8497,0.45608637,1.0643221,nan,39.695312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.219464,15.220956,0.45608637,14.698838,0.0022115707,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
426084008,14.703585,29.011875,28.501183,1690.4956,0.45591757,1.0643433,nan,39.695312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.218593,15.220653,0.45591757,14.704881,-0.0012960434,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
426287385,14.6952,29.6775,28.503298,1692.1545,0.45581743,1.064356,nan,39.695312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.222024,15.220472,0.45581743,14.69014,0.005060196,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
426490754,14.69637,29.51125,28.50854,1693.8342,0.45592615,1.0643424,nan,39.695312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044379067,15.2202425,15.220667,0.45592615,14.699211,-0.0028409958,0.055581134,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
